location,location_id
WILSON STATION DIVISION,806
PEARSON AIRPORT TERMINAL,807
KIPLING STATION AND QUEENSWAY,808
BIRCHMOUNT AND ST CLAI,809
ALLIANC AND ROCKCLIFFE,810
ROE LOOP,811
HIGH PARK STATION,812
BICKNELL AND ROGERS,813
FINCH AND MARTIN GROVE,814
CAMERON AND QUEEN,815
KIPLING AND REXDALE,816
PAPE AND RIVERCOURT,817
AND OTTER CRES,818
FINCH STATION AND NORFINCH,819
FINCH AND PHARMACY,820
DUPLEX AND EGLINTON,821
LAWRENCE AND ROYAL YOR,822
DUFFERIN STATION KING STATION,823
BELFIELD AND KIPLING,824
DUFFERIN AND HOPE,825
CASTILLE AND WARDEN,826
ISLINGTON AND NORSEMAN,827
BATHURST AND MELROSE,828
PARKWOODS VILLAGE,829
BETRAND AND KENNEDY,830
BRENYON AND SEWELLS,831
KENNEDY AND MEWBURN,832
MIDDLEFIELD LOOP,833
SLOA AND VICTORIA PARK,834
BIRCHMOUNT AND MCGREGO,835
DON MILLS STATION AND FINCH,836
EMPRINGHAM AND SEWELLS,837
CODECO AND RAILSIDE,838
BRIMLEY AND FINCH,839
DUNDAS STATION AND SHERBOURNE,840
DUFFLAW AND LAWRENCE,841
DUNDAS AND MABLLE,842
STEELES AND WAGGON WEL,843
THE LIN AND TOURNAMENT,844
EGLINTON AND REDPATH,845
DUFFERIN AND KING STATION,846
FINCH AND HEATHVIEW,847
DANFORTH AND KINGSTON,848
DUFFERIN AND STANSTEAD,849
DON MILLS AND YORK MIL,850
EGLINTON AND FALMOUTH,851
KINGSTON AND SCARBOROUGH,852
KING STATION AND YONGE,853
IRWIN AND YONGE,854
AND WILSON STATION,855
LESTER B PEARSON AIRP,856
CEDAR AND EGLINTON,857
DRIFTWOOD AND TOPCLIF,858
ALBION AND MARTIN GROVE,859
LAWRENCE STATION W,860
QUEEN STATION AND YONGE,861
FIN AND HUMBER COLLEGE,862
METR AND VILLAGE GREEN,863
BATHURST AND SHERBOURNE STATION,864
JANE AND STEELES,865
CENTENNIAL COLLEGE STATION BUS,866
HUMBER COLLEGE STATION BUS,867
FINCH STATION AND NEILSON,868
BROADVIEW AND MORTIMER,869
BUSHBY D AND GRANGEWAY,870
COULTE AND WESTON,871
BATHURST AND YORKVIEW,872
BIRCHMOUNT AND EGLINTON,873
SHE AND WILSON STATION HEIGHTS,874
FOUR WINDS AND TANGIER,875
SCARBOROUGH CTR STATIO,876
KENNEDY AND PASSMORE,877
CLAYSON AND HUXLEY,878
DUNDAS AND E,879
DRIFTWOOD AND YORKWOOD,880
FINCH AND NEILSON,881
ANNETTE AND JANE STATION,882
ARROW RO AND SHEPPARD,883
BLOOR AND RUNNYMEDE STATION,884
GLEN EVER AND KINGSTON,885
MCNICOLL AND WARDEN,886
ST BASIL SCHOOL,887
DANFORTH AND HART,888
COXWELL STATION AND JANE,889
BATHURST AND FISHERVIL,890
DUFFERIN AND JANE STATION,891
MCCOWAN AND PITFIELD,892
LEXFIELD AND WILSON,893
FALSTAFF AND KEELE,894
NORTHWESTG AND STEELES,895
BOROUGH AND TRITON,896
ALNESS AND STEELES,897
MURRAY ROSS AND STEELES,898
MURRAY ROS AND STEELES,899
HARBORD AND SHAW,900
NCNI AND VICTORIA PARK,901
KEELE STATION AND SHEPPARD,902
ELMHURST AND YONGE,903
BELLAMY AND KINGSTON,904
DANFORTH AND HIGHVIEW,905
KENNEDY STATION AND STEELES,906
CONNOR AND YARDLEY,907
LONG BRANCH LOOP,908
DAWES AND FERRIS,909
WILLIAM CRA AND WILSON,910
KEWBEACH AND WOODBINE,911
EGLINTON AND HEDDINGTO,912
BATHURST STATION AND EGLINTON,913
CERAMIC AND LEPAGE,914
EGLINTON AND MASON,915
FERRIS AND REXLEIGH,916
8TH AND LAKESHORE,917
DUFFERIN STATION AND STEELES,918
CALEDONIA AND LAWRENCE STATION,919
O CONNO AND ST CLAIR,920
KIPLING AND LAKW SHORE,921
EGLINTON AND IONVIEW,922
ARROW AND FINCH,923
EXBURY N AND JANE,924
MARTIN GROVE AND WESTH,925
AIRPORT AND MORNINGSTAR,926
JARVIS AND WELLESLEY,927
BRIGSTOCK AND KENNEDY,928
FULFOR AND THE WESTWAY,929
DOWNSVIEW SUBSTATION,930
BIRCHMOUNT AND CAMCAST,931
MARCOS AND MIDLAND,932
SLOANE AND SWEENEY,933
HIGHVIEW AND KENNEDY,934
BURNHAMTHO AND KIPLING,935
FINCH AND HWY 27,936
CARLTON AND SHERBOURNE,937
BATHURST AND ST CLAIR STATION,938
EMDAABIIMOK AND QUEEN STATION,939
KINGSTON AND VICTORIA,940
BLOOR AND RUNNYMEDE,941
BATHURST AND COVINGSTO,942
CLONMORE AND QUEENSBUR,943
BERMONDSEY AND SUNRISE,944
AMAZOON LOOP,945
ALL AND ROCKCHIFF,946
GERR AND VICTORIA PARK,947
DUFFERIN STATION AND EGLINTON,948
FINCH AND SENECA HILL,949
LILLIAN AND STEELES,950
OLD MILL STATION,951
SIGNAL HILL AND STEIRW,952
FORDWICH AND ISLINGTON,953
THE QUEENSWAY,954
NORTHLAND AND WESTON,955
DUFFERIN AND SHANLY,956
BATHURST AND EGLINTON,957
BOND AND ST CLAIR,958
JANE AND TROUTBROOKE,959
EGLINTON AND ISLINGTON,960
ASHCOTT AND STEELES,961
CURL AND VICTORIA PARK,962
MCNICOLL AND VICTORIA,963
LOCHINV AND YORK MILLS,964
NEW W M AND STEELES,965
EMPRESS AND YONGE,966
BLOOR AND LANSDOWNE,967
CHURCH AND YONGE,968
MC MCNICOLL GARAGE,969
JANE STATION AND WESTON,970
QUEENSWAY AND WINDERMERE,971
OLD WESTON AND ROCKWEL,972
EGLINTON AND SCOTT,973
GRANGEWAY,974
STEELES AND WILLOWDALE,975
401 AND KIPLING,976
HWY 401 AND ISLINGTON,977
CONLINS AND SHEPPARD,978
ROYAL YORK AND WILGAR,979
ROYAL AND THE WESTWAY,980
KING AND SHAW ST,981
SIGNET AND STEELES,982
CORBETT AND ROCKCLIFFE,983
DYNAMIC AND NASHDENE,984
DUFFERIN AND STEELES,985
LIBERTY LOOP,986
KINGSTON AND RIDGEMOOR,987
ST CLAIR STATION AND WESTON,988
GATE AND SHEPPARD E,989
HUMBER BLCD AND LUVINE,990
DANFORTH AND MONARCH,991
KEELE AND W TORONTO,992
THE QUEENSWAY AND WIND,993
FINCH AND HUMBER COLLE,994
BATHURST STATION AND FISHERVILLE,995
ANTIBES AND BATHURST,996
WENDEIL AND WILSON,997
MALL CRESCENT,998
LAWRENCE AND MIDLAND STATION,999
DAVENPORT AND OSSINGTON,1000
EGLINTON AND TRANSWAY,1001
MIDDLEFIEL AND STEELES,1002
JARVIS AND LAKESHORE,1003
ALBION AND CARRIER,1004
MIDLAND STATION AND SHEPPARD,1005
LITTLES AND SEWELLS,1006
DUFFERIN STATION GATE,1007
DANFORTH AND PAPE,1008
FINCH AND TOBERMORY,1009
MORNINGSIDE AND PAN AM,1010
ISABELL AND SHERBOURNE,1011
GERRY FITZ AND STEELES,1012
ALEXDON AND FINCH,1013
CHESSWOOD AND SHEPPARD,1014
BISHOP AND YONGE,1015
WILSON AND YONGE,1016
STEELES AND WARDEN STATION,1017
CALEDONIA AND NORMAN,1018
HOWARD AND PARLIAMENT,1019
DAWES AND GOWER,1020
HUMBER AND HUMBERLINE,1021
KEELE AND ST REGIS,1022
LAWRENCE AND STARSPRAY,1023
EGLINTON AND ROYAL YOR,1024
BIRCHMOUNT AND KINGSTON,1025
DUNDAS AND KEELE STATION,1026
AND EGLINTON,1027
TRANSIT ROAD AND WILSON,1028
ELLESMERE AND MILIARY,1029
STARSPRAY LOOP,1030
NEILSON AND SHEPPARD,1031
GREYAB AND MORNINGSIDE,1032
FINCH AND MIDDLEFIELD,1033
MARTIN GROVE AND W,1034
DUFFERIN STATION,1035
BLUE R AND JACK LAYTON,1036
DENT AND VICTORIA PARK,1037
MORNINGVIEW AND OLD FI,1038
MARKBROOK AND STEELES,1039
THE W MALLE AND WEST,1040
SHEPPARD E,1041
BRIMLEY AND LAWRENCE STATION,1042
CHURCH AND WELLESLEY STATION,1043
CRAI AND VICTORIA PARK,1044
BAY AND WELLINGTON,1045
BRIMLEY AND KENNEDY STATION,1046
ELLESMERE AND MORNINGSTAR,1047
CROMWELL AND KINGSTON,1048
EGLINTON AND FAIRLEIGH,1049
SANDRA AND ST CLAIR STATION,1050
FENMAR AND WESTON,1051
FINCH AND GLENDOWER,1052
SOUDAN AND YONGE,1053
QUEEN AND SHAW,1054
TORONTO ZOO,1055
COSBURN AND PAPE,1056
BOWOOD AND YONGE,1057
JARVIS AND WELLESLEY STATION,1058
NIGHTSTAR AND POGONIA,1059
SHEPPARD AND WESTON,1060
CHISWICK AND LAWRENCE,1061
DUNFIELD AND EGLINTON,1062
BRIMORTON AND DALEHURS,1063
SANDFIE AND YORK MILLS,1064
CROHAM AND EGLINTON,1065
BLACK CRE AND LAWRENCE,1066
KAWREBCE AND PHARMACY,1067
BIRCHMOUNT AND HIGHVIE,1068
KINGSTON AND LAWRENCE,1069
LAWRENCE AND SAGE,1070
PAPE STATION FLOYD M,1071
MILL AND RATHBURN,1072
EDILOU AND HORNER,1073
BAY AND KING STATION,1074
STEELES LOOP 27 STEELES,1075
BROWNLINE AND HORNER,1076
ST ALBANS AND W SER,1077
DRIFTWOOD AND FINCH STATION,1078
LAKESHORE AND MIMICO,1079
PARKWOOD AND VICTORIA,1080
DEAN PAR AND MEADOWALE,1081
MEADOWVAL AND SHEPPARD,1082
COLLI AND COLLINSGROVE,1083
OLD MILLS STATION,1084
EASTERN AND QUEEN,1085
GRENOBLE AND SPANBRIDG,1086
DOWNSVIEW PARK STATION,1087
BIRCHMOUNT AND FINCH,1088
BATHURST AND QUEEN STATION,1089
MILITARY TRAIL,1090
KNOB HILL AND WESTON,1091
FLEMINGTON AND VARNA,1092
KIPLING STATION AND ST ALBANS,1093
DUFFERIN AND DUPONT STATION,1094
KING AND SHAW,1095
JANE AND STANLEY,1096
FINC AND VICTORIA PARK,1097
COXWELL STATION AND MORTIMER,1098
FERRIS AND SQUIRES,1099
STEELES AND VICTORIA P,1100
FRANK FAU AND LAWRENCE,1101
CHIMN AND IAN MCDONALD,1102
CHIM AND IAN MACDONALD,1103
DANFORTH AND HILLINGTO,1104
ANCASTER AND WILSON,1105
MORNINGSTAR AND NIGHTSTAR,1106
FLORENCE AND YONGE,1107
DUFFERIN STATION AND LAWRENCE,1108
ARROW AND LIDO,1109
BAMBURGH AND WARDEN,1110
AND ELM,1111
EVANS AND ISLINGTON,1112
SCARBOROUGH TOWN CENTRE STATION,1113
EGLINTON AND TORRANCE,1114
WARDEN STATION STATAION,1115
ATLANTIC AND LIBERTY,1116
BAY AND COLLEGE STATION,1117
DOCKSIDE AND LAKESHORE,1118
FINCH STATION AND JANE,1119
EGLINTON AND FORMAN,1120
JARVIS AND QUEEN STATION QUAY,1121
AND DOUGLAS,1122
DUNDAS AND WILMAR,1123
LAWRENCE STATION AND MORNINGSIDE,1124
DONLANDS AND SAMMON,1125
SHEPPARD AND VICTORIA,1126
BANK AND DUFFERIN,1127
MCCOWAN AND TRITON,1128
BRENYON AND TRAIL,1129
ISLINGTON AND OVERBRO,1130
BRADST AND WESTON,1131
LAWRENCE STATION AND PORT UNION,1132
MACK AND WARDEN,1133
LAWRENCE AND PORT UNIO,1134
EGLINTON AND GERVAIS,1135
LAWRENCE AND YONGE,1136
DOWNSVIEW PARK AND,1137
LAUGHTON AND ST CLAIR,1138
FINCH STATION AND MARTIN GROVE,1139
MARKHAM AND PASSMORE,1140
KENNEDY AND STEELES,1141
DALLNER AND WILSON,1142
BAYVIEW AND BLYTHWOOD,1143
HWY 27 AND QUEEN,1144
DAVENPORT AND YONGE,1145
LAKESHORE AND STRACHAN,1146
IAN MACDONALD AND THE,1147
MALVERN DIVSION,1148
ALBION AND FINCH,1149
BRAECR AND THE WESTWAY,1150
MARTIN GROVE AND THE WEST,1151
HULLRIC AND HUMBERWOOD,1152
EARLSDALE AND OAKWOOD,1153
KENNEDY AND RADNOR,1154
JULIAN AND WILSON,1155
QUEENSWAY AND ROYAL YORK,1156
BAMBERGH AND WARDEN,1157
BELGRAVE AND WILSON,1158
AND BOMBAY,1159
BEDFORD AND DUPONT,1160
HUMBER AND WESTON,1161
ANGUS GLEN AND MAJOR M,1162
MARTIN G AND WATERBURY,1163
DON MILLS AND EGLINTON,1164
PARLIAMENT AND QUEEN STATION,1165
BATHURST AND VAUGHAN R,1166
SILVERSTAR AND STEELES,1167
JANE AND SAN ROMANOWAY,1168
EDINBOROU AND SCARLETT,1169
NORTHUMB AND OSSINGTON,1170
ELLESMERE AND MILITAR,1171
KODIAK AND SHEPPARD,1172
CHESSWOOD AND STEPROCK,1173
DUFFERIN STATION LOOP,1174
LOMA AND THE QUEENSWAY,1175
EGLINTON AND SUTHERLAN,1176
CARPENTER AND STEELES,1177
KINGSTON AND SHEPPARD,1178
DUNDAS AND JANE STATION,1179
EDDYSTONE AND JANE,1180
BAYVIEW STATION AND STEELES,1181
DON MILLS STATION AND MCNICOLL,1182
BETHRIDGE AND KIPLING,1183
LAWRENCE AND MOSSBANK,1184
BROWN S LINE AND EVANS,1185
LAKE AND MARINE PARADE,1186
M AND STEELES W LOOP,1187
ELLESMERE AND MUIRBANK,1188
ALLEN AND TRANSIT,1189
WOODBINE STATION RACETRACK,1190
FUTURITY G AND STEELES,1191
DON MILL AND YORK MILL,1192
TRANSIT,1193
KEELE STATION AND TORONTO,1194
BEVERLY AND JANE,1195
HUMBER COLLEGE STATION BY FIN,1196
LAWRENCE AND RAILSIDE,1197
KENNEDY AND MCNICOLL,1198
BLOOR AND OLD MILL STATION,1199
EGLINTON AND LEBOVIC,1200
BRENTWOOD AND SHEPPARD,1201
ROYAL YORK AND W WA,1202
EASTVALE AND STEELES,1203
SPADINA STATION 195,1204
BRIMLEY AND ST CLAIR STATION,1205
DRIFTWOOD AND JANE STATION,1206
AL AND HUMBERLINE LOOP,1207
FENN AND YORK MILLS,1208
MARTIN GROV AND STEELES,1209
KIPLING AND LAKESHORE,1210
UPPER HIGHLAND CREEEK,1211
COMMISSIONERS STRE,1212
HEATHROW AND JANE,1213
BAY AND GROSVENOR,1214
PRINCESS GATES,1215
IRONDALE AND STEELES,1216
EARL AND SHERBOURNE,1217
DUNDAS STATION AND HIGH PARK,1218
ISLINGTON STATION ADN ELMHURST,1219
BAY AND BLOOR,1220
IRVING AND THRETHWAY,1221
MILNER AND PROGRESS,1222
LAWRENCE STATION E AND ROU,1223
BOROUGH AND TRITION,1224
BRADSTOC AND WESTON,1225
KENNEDY STATION STAITON,1226
GARRETT AND WILSON,1227
MARTIN GROVE AND SILVE,1228
BILLY BISHO AND WILSON,1229
CURLEW AND LAWRENCE,1230
SPADINA AND ST CLAIR STATION,1231
HUNTINGWOO AND KENNEDY,1232
REDLEA AND STEELES,1233
KIPLING AND LAKE SHORE,1234
QUEEN STATION AND SHORNCLIFFE,1235
BATHURST AND MARKDALE,1236
FORTIET AND LAKE SHORE,1237
GERRARD AND VICTORIA P,1238
CORPORATE AND PROGRESS,1239
BELLAMY AND PROGRESS,1240
DUNDAS STATION AND OSSINGTON,1241
SCARBOROUGH TOWN CENT,1242
HUMBER AND K,1243
HUPFIELD T AND SEWELLS,1244
WESTWOOD MALL,1245
MCNI AND VICTORIA PARK,1246
KINGSTON AND SANDDOWN,1247
HEDGE END AND SHEPPARD,1248
EGLINTON AND MT PLEASA,1249
BIRCHMOUNT AND FINCH STATION,1250
DON MILLS AND GODSTONE,1251
DEEFRORD AND DON MILLS,1252
KINGSTON AND QUEEN,1253
DONWAY AND OVERLAND,1254
BEECROFT AND FINCH,1255
BIRKDALE AND ELLESMERE,1256
JARVIS AND QUEEN STATION QUAT,1257
AND ROSELAWN,1258
CARL AND COMMISSIONERS,1259
F AND HUMBERLINE,1260
LAWRENCE AND RIDGEWOOD,1261
LAWRENCE AND TOWNLEY,1262
EASTERN AND WOODFIELD,1263
LAXTON,1264
BATHURST AND TIMBERLAN,1265
PARK AND THE QUEENSWAY,1266
DUPONT AND KENDAL,1267
RAAB AND WELLNESS WAY,1268
DANFORTH AND LI,1269
ANGLESEY AND ISLINGTON,1270
SANTAMONI AND ST CLAIR,1271
DON MILLS AND ESTERBRO,1272
E AND GREENWIN VILLAGE,1273
PRINCES GATE,1274
ARBORWO AND HUMBERWOOD,1275
JANE AND KING STATION,1276
LAURENT AND YORK MILLS,1277
WELLINGTON AND YONGE,1278
COL SAMUEL SMITH LOOP,1279
KIPLING STATION LOOP AND LAKES,1280
CLUNY AND CRESCENT,1281
CONR AND VICTORIA PARK,1282
FAIRFAX AND WARDEN,1283
HIG AND HUMBER COLLEGE,1284
GERRARD STATION AND JONES,1285
DON MILLS STATION AND LAWRENCE,1286
EGLI AND VICTORIA PARK,1287
LOWER JARVIS AND QUEEN STATION,1288
TOWNLEA LOOP,1289
KEELE AND LEPAGE,1290
KENNEDY AND STRATTON,1291
BENTWORTH AND DUFFERIN,1292
SENLAC AND SHEPPARD,1293
KINGSTON AND WARDEN STATION,1294
CARLAW AND QUEEN STATION,1295
FINCH AND HUMBERLINE,1296
ENTERPRISE AND WARDEN,1297
DUFFERIN AND FINCH STATION,1298
BELLAMY AND LAWRENCE STATION,1299
SCARBOROUGH GOLF CLUB,1300
BROADVIEW AND DUNDAS STATION,1301
HUNTINGWOOD AND MIDLAND STATION,1302
LORD AND UPPER CANADA,1303
COLVILLE AND KEELE,1304
BURHAMTHORPE AND OLD B,1305
DUDLEY AND STEELES,1306
HUNTINGWOO AND MIDLAND,1307
GRANDRAVINE AND KEELE STATION,1308
BALDOON AND FINCH STATION,1309
ALGI AND THE QUEENSWAY,1310
BEDFORD AND BLOOR,1311
GROSVENOR AND YONGE,1312
GREENCREST CIRCUIT,1313
LOLA AND YONGE,1314
IAN MACDONALD,1315
CUMMER AND PINEWAY,1316
E MALL AND QUEEN,1317
LESLIE STATION,1318
CRAIGTON AND RANNOCK,1319
DANFORTH AND DAWES,1320
HUNTINGWOOD AND WARDEN,1321
BAY STATION AND BLOOR,1322
CALEDONIA AND INNES,1323
BUSHBY AND MCCOWAN STATION,1324
HWY 7 AND WARDEN,1325
DUFFERIN AND GIBSON,1326
DAVISVILLE AND PAILTON,1327
BAYVIEW STATION AND LAWRENCE,1328
LAWRENCE AND VICTORIA,1329
DAVISVILLE AND YONGE,1330
FINCH AND SANDHURST,1331
FINCH AND ROMFIELD,1332
METRO TORONTO ZOO,1333
EGLINTON AND RENFORTH STATION,1334
ARMSTRONG AND DUFFERIN,1335
DANFORTH AND GREENWOOD STATION,1336
BROADVIEW AND DANFORTH,1337
ALCORN AND YONGE,1338
BELLAMY AND EGLINTON,1339
DON MILLS AND ST DENNI,1340
MARINE PARADE AN,1341
LAKESHORE AND ROYAL YO,1342
WOODBINE STATION RACE TRACK,1343
COLONEL SAM SMITH,1344
GILTSPUR AND JANE,1345
ST GEORGE STATION,1346
HWY 409 BELFIELD EXPR,1347
BURNHAMTHORPE AND THE,1348
VAUGHAN METROPOLITAN C,1349
RATHBURN AND THE E,1350
COXWELL AND DUNDAS STATION,1351
D AND SPRING HURST LOOP,1352
BLOOR AND DUNDAS,1353
BLOOR AND DUNDAS STATION,1354
TOWNSLEY LOOP,1355
FINCH STATION AND WARDEN,1356
MARTING AND WESTHUMBER,1357
MANITOBA AND NOVA S,1358
DANFORTH AND MAIN,1359
ST CLAIR AND WALMER,1360
QUEEN STATION S QUAY W,1361
DANF AND VICTORIA PARK,1362
FINCH STATION AND WILLOWDALE,1363
DUFFERIN AND SASKATCHE,1364
BRADSTOCK AND RIVALDA,1365
BLOOR AND SPADINA,1366
BROOKMERE AND ELMHURST,1367
KIPLING AND ROWNTREE,1368
KEELE AND WANDLE,1369
PEARSON AIRPORT TERM,1370
HENDERSON AND STEELES,1371
SPADINA STATION DN ST CLAIR STATION,1372
CHIPSTE AND YORK MILLS,1373
LAWRENCE AND PHARMACY,1374
EGLINTON W AND ISLI,1375
BLOOR AND CASTLEFRANK,1376
EGLINTON DIVISION,1377
GUESTVILLE AND LAMBTON,1378
BRADSTOCK AND WESTON R,1379
MALVERN GATE,1380
BATHURST AND WOBURN,1381
ANGLESEY AND ISLINGTON STATION,1382
DENVALE AND ST CLAIR STATION,1383
BLACK CREEK AND WESTON,1384
DUNDAS AND SHORNCLIFF,1385
GREENBRAE AND LAWRENCE,1386
JESMOND AND OAKWOOD,1387
SCARBOROUGH COLLEGE STATION LO,1388
ST CLAIR STATION W,1389
PROGRESS AND SHEPPARD,1390
WARDEN STATION LOOP WARDEN STATION NORTH,1391
MOON VA AND WESTHUMBER,1392
KIRKHAMS AND PARK,1393
SHEPPARD W,1394
COMMISSIONERS AND LOGA,1395
COMMISIONERS AND LOGAN,1396
GREENCEDAR AND MARKHAM,1397
MIDLAND AND SHEPPARD,1398
BLACKBIRD GA AND FINCH,1399
BROWN S LINE AND COULE,1400
N WOO AND ST CLAIR,1401
SHER AND THE W MALL,1402
ALBION AND HWY 27,1403
FINCH STATION AND ISLINGTON,1404
FINCH AND VICTORIA PAR,1405
PARLIAMENT AND QUEEN,1406
DANFORTH AND VICTORIA,1407
DUNDAS AND STEELES,1408
CLAYSON AND WILSON,1409
FINCH STATION AND MIDLAND,1410
KIPLING AND OLIVEWOOD,1411
BATHURST AND TICHESTER,1412
MEADOWVALE BUS LOOP,1413
KIPLING STATION AND STEELES,1414
EDGEHIL AND ROYAL YORK,1415
CALE AND LAWRENCE STATION W,1416
BRAHMS AND FINCH,1417
BATHURST AND JOICEY BL,1418
KIPLING AND TORLAKE,1419
LANS AND VICTORIA PARK,1420
KIPLING STATION AND WESTHUMBER,1421
CLEADON AND MCNICOLL,1422
MILEPO AND THORMCLIFFE,1423
GLENCAIRN AND MARLEE,1424
GLENCAIRN STATION AND MARLEE,1425
MCLEVIN AND TAPSCOTT,1426
SHOREHAM,1427
ADELAIDE AND BAY STATION,1428
ISLINGTON AND SUMMITCR,1429
LAWRENCE AND MEADOWVAL,1430
CRAIGTON AND PHARMACY,1431
CARL HALL AND SHEPPARD,1432
BIRCHMOUNT AND GLEN DO,1433
BLOOR AND DOVERCOURT,1434
BATHURST AND PATRICIA,1435
EGLINTON AND TRETHEWEY,1436
SHEPPARD AND TUSCAN GATE,1437
MIDLAND AND VERDUN,1438
DON MILLS AND HELEN LU,1439
BAYLAWN AND MIDLAND,1440
BURHANTHORPE AND RENFO,1441
GERRARD STATION AND RIVER,1442
FINCH AND MILADY,1443
BRANDON AND DUFFERIN,1444
SHEPPARD AND TUSCAN,1445
MARTIN AND ST PHILLIPS,1446
ST PHILLIPS MARTIN G,1447
KENNEDY STATION AND MCNICOLL,1448
OLD YON AND YORK MILLS,1449
MIDLAND AND SALOME,1450
BELLAMY AND CORPORATE,1451
SENTINEL AND SHEPPARD,1452
DON MILLS STATION AND SHEPPARD,1453
DON MILLS AND THE DON,1454
HARDING AND JANE,1455
E LIBE AND STRACHAN,1456
BROADOAKS AND KEELE,1457
OVERLEA AND WILLIAM MO,1458
DON MILLS AND GREEN BE,1459
C AND PARKWOOD VILLAGE,1460
BERMONDSE AND EGLINTON,1461
SHEPPARD AND YUKON,1462
BEN STANT AND LAWRENCE,1463
ASHTONBEE AND WARDEN,1464
DAVENPORT AND OAKWOOD,1465
COSBURN AND LOGAN,1466
ARDWICK AND FINCH,1467
WILSON AND,1468
MARTIN GROVE AND WATER,1469
DIXON AND MARTIN GROVE,1470
ANNETTE AND RUNNYMEDE,1471
BATHU AND VILLAGE GATE,1472
CALEDONIA AND GLENCAIRN,1473
VALD AND VICTORIA PARK,1474
MARKHAM AND STEVENWOOD,1475
GRAYDON HALL,1476
AND GLENVIEW,1477
MARTI AND STEELES W,1478
AND LAWRENCE STATION,1479
HUMBERLINE AND RUTHMAR,1480
EGLINTON AND GILGORM,1481
DON MILLS AND GRAYDON,1482
ST CLAIR STATION AND YONGE,1483
KINGSGR AND ROYAL YORK,1484
MALL AND ROBINGLA,1485
FINCH STATION AND WESTMORE,1486
ELLESMERE STATION AND NEILSON,1487
LAWRENCE AND W HILL,1488
GRENOBLE AND VENDOME,1489
EGLINTON AND ISLINGTON STATION,1490
ATLANTIC AND KING STATION W,1491
SUN ROW AND WESTWAY,1492
KINGSTON AND WESTLAKE,1493
ANGUS GLEN COMMUNITY C,1494
COUGAR AND MARKHAM,1495
OLD WESTON AND ROCK,1496
WILSON AND WILSON STATION HEIG,1497
FALLLSTAFF AND KEELE,1498
BELFIELD AND MARTIN GR,1499
EGLINTON AND OLD FORES,1500
SELECT AND TAPSCOTT,1501
BRIMLEY AND SHEPPARD,1502
DRIFTWOOD AND FINC,1503
GARYRAY AND WESTON,1504
KIPLING AND N HEIG,1505
DAVENPORT AND SYMINGTO,1506
MARLEE ARCH AND WARDEN,1507
HATHERTO AND UNDERHILL,1508
PHARMACY AND SHERWOOD,1509
KINGSTON AND MIDLAND STATION,1510
BELLAMY AND PAINTED PO,1511
BARDS WAL AND SHEPPARD,1512
MORNINGSTAR AND OLD FINCH,1513
OLD KENNEDY STATION AND STEELES,1514
BLOOR AND MONTROSE,1515
LADY YORK AND WILSON,1516
BIRCHMOUNT AND HIGHVIEW,1517
PRINCES GATES,1518
ROUGE HILL GO,1519
AND DELORAINE,1520
DUPONT AND SHAW,1521
SHERBOURNE STATION QUEEN STATION S,1522
HUPFIELD AND SEWELLS,1523
BRAECREST AND W WAY,1524
FINCH AND SCOTTFIELD,1525
COOPER AND QUEEN STATION QUAY,1526
29 87 DIRECTOR,1527
CORONATION AND WALLSEN,1528
KIPLING STATION AND LAKESHORE,1529
MARKHAM AND MCLEVIN,1530
HOSPITAL AND RAAB,1531
BERTRAND AND KENNEDY,1532
JANE AND JOHN BEST,1533
FRESHMEADOW AND YELLOW,1534
MCNICOLL,1535
ARLETA AND SHEPPARD,1536
HUNTING RI AND KIPLING,1537
HICKORY T AND LAWRENCE,1538
PARLIAMENT AND ST JAME,1539
HENDON AND YONGE,1540
ATHABASKA AND YONGE,1541
KENNEDY AND WICKWARE,1542
CLAREMORE AND KINGSTON,1543
RAY AND WESTON,1544
MANTIS AND POPPY,1545
THE E MALL CRESCENT,1546
KINGSTON AND OLD KINGS,1547
LAKESHORE AND MARINE P,1548
ESNA AND STEELES,1549
LESLIE AND QUEEN STATION,1550
BUSHBY AND GRANGEWAY,1551
EVAN AND THE E MALL,1552
DANE AND DUFFERIN,1553
YONGE AND YONGE BLV,1554
SCANTHORP AND SHEPPARD,1555
LAIRD AND LEA,1556
AIRPORT AND JET LINER,1557
DUFFERIN AND QUEEN STATION,1558
DANFORTH AND KENNEDY,1559
ISLINGTON AND THE QUEE,1560
MARTIN GROVE AND ROYAL,1561
DOVERCOURT AND NORTHUM,1562
BRIMLEY AND DANFORTH,1563
KEELE AND YPRES,1564
DUNDAS STATION W,1565
FINCH AND WILLOWDALE,1566
COMPAS AND MIDDLEFIELD,1567
BLOOR AND KIPLING,1568
AND BLOOR,1569
BLOOR AND QUEEN STATION PARK,1570
HUMBERSIDE AND KEELE,1571
BIRCHMOUNT AND STEELES,1572
MERIDIAN AND SKYWAY,1573
DEFOREST AND RUNNYMEDE,1574
E AND LAWRENCE,1575
BIRCHMOUNT AND FOX RID,1576
DENISON AND WESTON,1577
DRIFTWOOD AND LASKAY,1578
SHERBOURNE AND WELLESLEY STATION,1579
HUMBERWOOD AND VIEW GR,1580
LEXIN AND MARTIN GROVE,1581
FINCH AND GORDON BAKER,1582
ISLINGTON AND JUDSON,1583
GAMBLE AND PAPE,1584
DANFORTH AND WOODMOUNT,1585
GREENCRES AND LAWRENCE,1586
ROCKBANK CRES,1587
