stop_id,stop_name,stop_lat,stop_lon
6684,Carlaw Ave at Eastern Ave,43.658457,-79.339088
6688,Keele St at Gulliver Rd,43.699701,-79.476145
6689,279 Yorkland Blvd (North),43.773357,-79.334456
6690,Parliament St at Winchester St,43.665766,-79.368485
6696,Albion Rd at Kipling Ave,43.739548,-79.580563
6700,Ossington Ave at Davenport Rd South Side,43.674344,-79.430882
6708,Royal York Rd at Lawrence Ave West,43.696011,-79.532473
6710,Dixon Rd at Golfwood Heights,43.698722,-79.539741
6711,Brimley Rd at Comrie Ter (South),43.724683,-79.243151
6712,Islington Ave at Aylesbury Rd,43.666259,-79.532744
6713,Dundas St West at Wilmar Rd,43.634928,-79.541384
6714,Kingston Rd at Victoria Park Ave East Side,43.680773,-79.28358
6716,Bayview Ave at Tudor Gate North Side,43.743657,-79.383183
6719,Signal Hill Ave at Steinway Blvd North Side,43.750913,-79.623994
6720,Don Mills Rd at The Donway West (South),43.732335,-79.342295
6724,Wilson Ave at William Cragg Dr,43.722678,-79.500338
6725,Finch Ave East at Linus Rd East Side,43.791934,-79.357687
6726,Opposite 104 Lansdowne Ave,43.644009,-79.437865
6727,Steeles Ave East at Brimley Rd,43.828058,-79.287519
6732,Warden Ave at Bamburgh Cir (North),43.816083,-79.324402
6734,Humberline Dr at Finch Ave West,43.735484,-79.617875
6738,Humber College Blvd at Carrier Dr South Side,43.7371,-79.610515
6739,Harbord St at Bathurst St,43.661421,-79.409894
6742,Bathurst St at Carscadden Dr,43.765547,-79.441098
6746,470 Coronation Dr,43.764539,-79.168984
6748,160 Horner Ave - Toronto South Detention Centre,43.609901,-79.515026
6749,Gary Dr at Meadow Oak Pl West Side,43.70907,-79.527969
6755,Dundas St West at Highway 427,43.628813,-79.555162
6756,Victoria Park Ave at Consumers Rd,43.77212,-79.321768
6758,Kennedy Rd at Ellesmere Rd,43.765595,-79.280867
6764,Driftwood Ave at Hoover Cres,43.764329,-79.512131
6765,Kipling Ave at Bethridge Rd,43.70926,-79.56567
6766,Markham Rd at Eastpark Blvd,43.755724,-79.224217
6768,St Clair Ave East at Kingston Rd West Side,43.721913,-79.237176
6769,Weston Rd at Fenmar Dr North Side,43.758067,-79.543677
6770,Lawson Rd at Highway 2A Overpass East Side,43.782906,-79.165851
6771,Wellesley St West at Yonge St,43.664814,-79.384802
6773,Weston Rd at McCormack St,43.677281,-79.472119
6775,Lawrence Ave East at Walkway to Ridgewood Rd,43.786249,-79.125134
6785,Steeles Ave West at Rossdean Dr,43.771323,-79.540862
6786,Eglinton Ave East at McCowan Rd,43.73901,-79.238255
6787,Church St at Weston Rd East Side,43.703318,-79.524885
6790,Church St at Rosemount Ave,43.705211,-79.521147
6791,Kipling Ave at Princess Margaret Blvd,43.670159,-79.547917
6794,Bathurst St at Neptune Dr,43.731615,-79.432722
6796,York Mills Rd at Chipstead Rd,43.751335,-79.370548
6797,Lawrence Ave East at Ellington Dr,43.74633,-79.290738
6798,Eglinton Ave West at Black Creek Dr,43.688148,-79.483113
6799,Victoria Park Ave at Finch Ave East,43.792931,-79.33113
6804,Kipling Ave at Bethridge Rd,43.708973,-79.565222
6805,Eglinton Ave East at Lebovic Ave,43.727116,-79.291325
6806,Steeles Ave East at Woodbine Ave,43.813706,-79.348866
6807,Yonge St at Ranleigh Ave,43.727754,-79.402779
6809,Grandravine Dr at Driftwood Ave,43.749177,-79.510228
6813,Finch Ave East at Pharmacy Ave,43.794498,-79.325792
6814,Kipling Ave at Rexdale Blvd,43.711884,-79.56695
6817,Ellesmere Rd at Morrish Rd,43.789964,-79.173574
6818,Linkwood Lane at St Dennis Dr,43.71933,-79.327563
6821,Scarlett Rd at Lawrence Ave West South Side,43.697748,-79.522901
6824,McCowan Rd at James Parrot Ave,43.890134,-79.289893
6827,Ellesmere Rd at Zaph Ave,43.791626,-79.16673
6828,Lawson Rd at Highway 2A Overpass,43.782487,-79.16655
6832,Sheppard Ave East at Markham Rd,43.794017,-79.238525
6833,Kipling Ave at Greensboro Dr,43.702381,-79.562056
6835,Davenport Rd at Oakwood Ave,43.674514,-79.433361
6836,Yonge St at Balmoral Ave,43.68595,-79.393304
6837,Bathurst St at Roselawn Ave,43.705064,-79.426195
6840,Humberwood Blvd at Pinecone Dr,43.729112,-79.620072
6846,Warden Ave at Eglinton Ave East,43.727494,-79.287359
6847,Runnymede Rd at Glenwood Ave North Side,43.657137,-79.47866
6848,Sheppard Ave West at Bathurst St West Side,43.755487,-79.439308
6851,Overlea Blvd at Don Mills Rd West Side,43.709806,-79.335373
6853,Royal York Rd at Dundas St West South Side,43.657399,-79.516019
6854,Markham Rd at Verne Cres North Side,43.79608,-79.239867
6857,Triton Rd at Borough Dr,43.773482,-79.261427
6858,Royal York Rd at North Dr North Side,43.677231,-79.524277
6860,Linkwood Lane at Windy Golfway (South),43.716262,-79.324953
6861,Yonge St at Mcglashan Rd,43.741773,-79.406054
6862,Eglinton Ave West at Islington Ave,43.679988,-79.538778
6863,Opposite 3501 Finch Ave East - St Aidan,43.798192,-79.309772
6865,Eglinton Ave West at Vesta Dr,43.702097,-79.420707
6866,Elmhurst Dr at Harefield Dr,43.727851,-79.569447
6867,Ossington Ave at Queen St West North Side,43.644832,-79.419001
6868,Wilson Ave at Bathurst St West Side,43.737389,-79.434643
6869,Yonge St at Steeles Ave East,43.797883,-79.419843
6870,Kennedy Rd at Finch Ave East,43.801374,-79.296959
6871,Martin Grove Rd at Milkwood Ave North Side,43.730679,-79.5886
6872,Dundas St West at Islington Ave East Side,43.651497,-79.526029
6874,2260 Markham Rd,43.810941,-79.24306
6876,Scarlett Rd at Tilden Cres,43.694185,-79.518704
6877,Markham Rd at Luella St,43.745213,-79.219916
6879,Thirtieth St at Alhena Ave,43.602249,-79.53273
6882,3900 Victoria Park Ave,43.812907,-79.340264
6885,Yonge St at Madawaska Ave,43.793657,-79.418809
6886,Markham Rd at Pandora Cir,43.769473,-79.229188
6887,Albion Rd at Arcot Blvd North Side,43.727037,-79.552114
6888,Victoria Park Ave at Arncliffe Cres North Side,43.732117,-79.305549
6891,Steeles Ave West at Walkway to Friuli Crt,43.765154,-79.571975
6895,Belfield Rd at C.N. East Spur,43.701163,-79.578452
6897,Yonge St at Dundas St East - Dundas Station,43.656196,-79.380763
6900,Pearson Airport Terminal 3 (Arrivals Level Columns C8-C12),43.686811,-79.620932
6901,Steeles Ave East at Dumont St,43.798569,-79.417152
6903,Markham Rd at Bur Oak Ave - Mount Joy GO Station,43.900401,-79.266175
6905,Dundas St West at Annette St,43.664503,-79.459097
6907,Parkwoods Village Dr at Brookbanks Dr,43.76093,-79.323736
6910,Lansdowne Ave at Wallace Ave,43.662225,-79.444175
6911,Weston Rd at Fenmar Dr South Side,43.756921,-79.543747
6914,The Westway at Sandwell Dr,43.683967,-79.564694
6915,Scarlett Rd at Lockheed Blvd,43.699844,-79.525329
6918,Steeles Ave West at Gaudaur Rd,43.767589,-79.560311
6920,Dixon Rd at St Phillips Rd,43.699997,-79.533962
6922,Humberline Dr at Claireville Dr (North),43.745708,-79.621688
6923,Lawrence Ave West at Ledbury St,43.720695,-79.422596
6924,Bathurst St at Barton Ave,43.668015,-79.412233
6932,Dufferin St at Davenport Rd North Side,43.673383,-79.441066
6935,Don Mills Rd at Premier Davis Blvd - Seneca College,43.79651,-79.35536
6936,Jane St at Lawrence Ave West,43.702597,-79.503544
6939,Foxwell St at Duern St,43.671065,-79.495697
6941,Sentinel Rd at Grandravine Dr,43.751588,-79.495322
6943,120 Norfinch Dr,43.76146,-79.529297
6945,Steeles Ave West at Pine Valley Dr,43.766739,-79.564649
6946,Dundas St West at West Mall Cres East Side,43.627446,-79.560881
6947,Finch Ave East at Longmore St,43.782313,-79.404351
6948,Greenwin Village Rd at Bathurst St,43.790855,-79.444642
6950,Dundas St West at Shaver Ave South,43.632336,-79.544636
6951,1235 Ormont Dr,43.764798,-79.549915
6952,Jane St at Clair Rd,43.741335,-79.513842
6954,The Westway at Brampton Rd West Side,43.684753,-79.561303
6955,Kennedy Rd at McNicoll Ave,43.812989,-79.30244
6957,Weston Rd at Starview Lane,43.726642,-79.535661
6960,Finch Ave East at Kennedy Rd,43.801119,-79.29674
6962,Victoria Park Ave at Paget Rd North Side,43.760187,-79.316115
6963,Uphill Ave at Woodward Ave,43.709563,-79.509005
6965,Pape Ave at Fulton Ave South Side,43.683787,-79.346784
6967,Bingham Loop,43.681533,-79.284747
6973,Grandravine Dr at Keele St,43.751876,-79.488613
6974,Ellesmere Rd at Gander Dr East Side,43.777555,-79.226206
6975,Weston Rd at Imogene Ave,43.742618,-79.540119
6976,Humberline Dr at Holyoake Cres (East) West Side,43.731879,-79.612198
6978,Starspray Loop at Lawrence Ave East,43.788634,-79.123111
6979,7675 Markham Rd,43.853153,-79.254732
6985,Davisville Ave at Belle Ayre Blvd,43.701157,-79.383144
6987,Keele St at Ypres Rd,43.687533,-79.47402
6988,Kipling Ave at Kidron Valley Dr,43.756348,-79.588563
6990,Horner Ave at Fima Cres,43.605951,-79.526696
6993,Wilson Ave at Walsh Ave,43.716009,-79.531191
6995,Wynford Dr at Garamond Crt,43.725059,-79.333722
6996,Islington Ave at St Georges Blvd,43.703263,-79.54944
6998,Jane St at Rita Dr North Side,43.743418,-79.51405
7000,Weston Rd at Dora Spencer Rd,43.692229,-79.503319
7001,Lawrence Ave West at Sage Ave,43.712092,-79.463282
7006,Don Mills Rd at Chipping Rd,43.744603,-79.345239
7007,Victoria Park Ave at Gerrard St East North Side,43.687474,-79.286664
7008,Horner Ave at Edilou Dr,43.604679,-79.531509
7011,Hoskin Ave at Tower Rd - Trinity College,43.664784,-79.395638
7014,Warden Ave at McNabb St,43.832967,-79.327788
7017,Kennedy Rd at Dancy Ave,43.805403,-79.298996
7019,Kipling Ave at The Kingsway,43.673497,-79.549095
7021,Dufferin St at Glengrove Ave,43.709102,-79.453783
7023,Eglinton Ave West at Caledonia Rd,43.692905,-79.462355
7026,Wilson Ave at Bathurst St,43.737481,-79.433762
7027,Lansdowne Ave at Dundas St West,43.650369,-79.439863
7028,Gary Dr at Lockerbie Ave West Side,43.711641,-79.516592
7030,Finch Ave East at Sandhurst Cir (West),43.807017,-79.270567
7033,Scarlett Rd at Fontenay Crt South Side,43.682816,-79.510612
7034,Steeles Ave East at Kelvin Grove Ave,43.822309,-79.312378
7041,Bathurst St at Raeburn Ave,43.744162,-79.435564
7043,Lawrence Ave West at Bathurst St,43.719036,-79.430158
7044,Yonge St at Grosvenor St,43.663103,-79.383899
7047,Victoria Park Ave at Hare Gate,43.796039,-79.332581
7049,Kipling Ave at Penlea Ave South Side,43.740704,-79.581018
7050,Keele St at Annette St,43.663412,-79.463587
7056,235 Carlaw Ave,43.663313,-79.340911
7057,East Ave at Kirkdene Dr,43.794901,-79.137471
7058,Weston Rd at Ray Ave,43.688657,-79.493997
7059,Dufferin St at Bloor St West - Dufferin Station,43.660199,-79.435337
7061,Steeles Ave East at Laureleaf Rd,43.80572,-79.385651
7063,Ellesmere Rd at Crocus Dr,43.760452,-79.30435
7065,Ossington Ave at Argyle St,43.646988,-79.419915
7066,Driftwood Ave at Yewtree Blvd,43.755335,-79.514038
7067,Sheppard Ave West at Yukon Lane,43.751934,-79.46747
7071,Driftwood Ave at Finch Ave West,43.758183,-79.513554
7073,Albion Rd at Westmore Dr,43.743676,-79.60368
7075,York Mills Rd at Silverdale Cres,43.756849,-79.341547
7078,Opposite 35 Oak St,43.708598,-79.530044
7080,Runnymede Rd at St Clair Ave West,43.668822,-79.483369
7082,Wilson Ave at Northgate Dr,43.730184,-79.468213
7086,Steeles Ave West at Pearce Rd,43.769841,-79.54938
7089,Islington Ave at Kingsview Blvd,43.699844,-79.548105
7091,Dynamic Dr at Turbina Ave,43.826754,-79.251966
7094,Royal York Rd at Weston Wood Rd,43.69197,-79.531007
7096,Don Mills Rd at Moatfield Dr,43.758464,-79.346899
7098,Opposite 247 Yonge St - Toronto Eaton Centre,43.654934,-79.380414
7099,Kennedy Rd at Pently Cres South Side,43.779544,-79.286703
7100,Wellesley St East at Parliament St West Side,43.668122,-79.370103
7101,Wilson Ave at Ridge Rd West Side,43.723931,-79.494594
7105,St Clair Ave West at Mould Ave,43.668068,-79.487241
7108,Eglinton Ave East at Forman Ave,43.709105,-79.38633
7112,Don Mills Rd at Cliffwood Rd (North),43.806959,-79.356619
7113,Lawrence Ave East at Collinsgrove Rd,43.769269,-79.182716
7115,Markham Rd at Ellesmere Rd,43.776664,-79.232023
7116,263 Carrier Dr,43.750876,-79.614241
7119,Dufferin St at St Clair Ave West,43.678395,-79.443316
7121,Ellesmere Rd at Brimley Rd,43.769843,-79.261788
7122,Yonge St at Florence Ave,43.758337,-79.41031
7123,Hullmar Dr at Hisey Cres (North),43.772347,-79.528748
7124,McCowan Rd at Bridley Dr,43.814517,-79.270578
7125,Bayview Ave at Burleigh Heights Dr South Side,43.779345,-79.390994
7134,Lawrence Ave East at Greenholm Circt,43.760464,-79.222831
7139,279 Rexdale Blvd,43.713344,-79.579382
7142,Islington Ave at Leduc Dr North Side,43.718689,-79.556614
7144,Yorkland Blvd (North) at Yorkland Rd,43.773014,-79.335988
7149,Sheppard Ave East at Lapsley Rd East Side,43.796173,-79.226955
7150,Victoria Park Ave at Bassett Ave,43.713701,-79.297915
7152,Finch Ave East at Liszt Gate,43.790982,-79.362961
7156,Harold Evans Cres at Gordon Baker Rd East Side,43.80497,-79.344227
7157,McCowan Rd at Trail Ridge Lane,43.887617,-79.289572
7158,Finch Ave East at Heathview Ave,43.78614,-79.386737
7161,Wilson Ave at Keele St,43.726427,-79.48238
7162,Yonge St at Mcglashan Rd South Side,43.741635,-79.40641
7164,Opposite 100 Wynford Dr,43.726456,-79.331376
7165,Bayview Ave at Millwood Rd,43.704335,-79.374731
7167,Scarlett Rd at Edinborough Crt North Side,43.672596,-79.503958
7168,Sheppard Ave East at McCowan Rd,43.789822,-79.2586
7177,McCowan Rd at Nugget Ave,43.791895,-79.259599
7180,Don Mills Rd at Esterbrooke Ave,43.779239,-79.348996
7183,Gary Dr at Dalbeattie Ave,43.7121,-79.513984
7184,Yonge St at Norton Ave,43.772149,-79.41347
7185,Bathurst St at Ridge Hill Dr,43.703452,-79.426013
7197,Norelco Dr at Fenmar Dr,43.760173,-79.532773
7200,Arleta Ave at John Lindsay Crt,43.745646,-79.501779
7202,MacDonell Ave at Seaforth Ave,43.642143,-79.438522
7204,Shorncliffe Ave at Lockport Ave South Side,43.62761,-79.54294
7206,McCowan Rd at Bur Oak Ave,43.895058,-79.291414
7207,Weston Rd at Oxford Dr South Side,43.687777,-79.491894
7212,Sheppard Ave East at Twyn Rivers Dr South Side,43.808624,-79.165526
7213,Lawrence Ave East at Cherryhill Ave,43.776343,-79.150675
7214,Horner Ave at Edilou Dr,43.604931,-79.531199
7216,Keele St at Wycombe Rd,43.742976,-79.485841
7218,Dufferin St at Stayner Ave,43.703481,-79.452235
7220,Sheppard Ave West at Bathurst St,43.755315,-79.438927
7221,Hullmar Dr at Bimini Cres (South),43.765083,-79.527514
7222,Finch Ave East at Adirondack Gate,43.80043,-79.29978
7226,Royal York Rd at Weston Wood Rd North Side,43.692098,-79.530804
7227,Lawrence Ave East at Pharmacy Ave,43.743397,-79.30447
7228,Kipling Ave at Annabelle Dr,43.751045,-79.58595
7231,Lawrence Ave East at Stotts Ter West Side,43.78315,-79.128039
7232,6900 Airport Rd - International Centre - North Entrance,43.701955,-79.63977
7235,Humber College Blvd at Lynmont Rd,43.731799,-79.596075
7238,Steeles Ave West at Islington Ave,43.764154,-79.574983
7240,Dufferin St at Dufferin Park Ave,43.656933,-79.434122
7242,Sheppard Ave West at Kodiak Cres (North),43.753967,-79.469364
7248,Finch Ave East at Leslie St West Side - Old Cummer GO Statio,43.789778,-79.370033
7251,Sentinel Rd at Cook Rd,43.766939,-79.500977
7256,Sheppard Ave East at Grand River Blvd North Side,43.806161,-79.160781
7257,Sheppard Ave East at Consumers Rd East Side,43.774901,-79.330647
7262,Eglinton Ave West at Richardson Ave,43.691058,-79.471319
7264,Humberwood Blvd at Pinecone Dr North Side,43.729041,-79.619904
7274,Opposite 125 Norfinch Dr,43.763255,-79.529752
7278,Hullmar Dr at Ruthmar Cres (South),43.762157,-79.526239
7279,Meadowvale Rd at Kingston Rd,43.788846,-79.162248
7280,Ellesmere Rd at Bellamy Rd North,43.774149,-79.241959
7281,Finch Ave East at Victoria Park Ave,43.792902,-79.331671
7285,Oakwood Ave at Davenport Rd,43.674783,-79.433978
7286,Bathurst St at Codsell Ave,43.758401,-79.43901
7288,Royal York Rd at Chapman Rd,43.687475,-79.528699
7290,Sheppard Ave East at Gateforth Dr,43.795461,-79.230553
7294,Kennedy Rd at Treverton Dr North Side,43.73445,-79.268738
7297,Kipling Ave at Eglinton Ave West,43.677377,-79.551153
7298,Dufferin St at Dupont St,43.668259,-79.438833
7301,Driftwood Ave at Driftwood Crt,43.766989,-79.515202
7307,Foxwell St at Scarlett Rd East Side,43.669451,-79.501108
7309,St Clair Ave East at Fermoy Rd,43.721461,-79.239054
7310,Kipling Ave at Albion Rd,43.739168,-79.579932
7311,Kipling Ave at Nugent Rd,43.690331,-79.556664
7316,49 Mabelle Ave,43.645387,-79.528692
7320,Keele St at Tilbury Dr,43.730459,-79.483066
7321,Markham Rd at Sheppard Ave East,43.794082,-79.239147
7323,350 Steeles Ave West,43.795394,-79.432403
7326,Steeles Ave West Loop at Martin Grove Rd,43.756665,-79.607845
7331,2275 Markham Rd,43.810593,-79.242772
7332,Kipling Ave at Bywood Dr,43.656484,-79.541568
7333,Rexdale Blvd at Tidemore Ave West Side,43.714999,-79.585487
7334,Carlaw Ave at Lake Shore Blvd East,43.655953,-79.338049
7335,Victoria Park Ave at Clydesdale Dr,43.783948,-79.327253
7336,Lawrence Ave East at Bennett Rd,43.772716,-79.16665
7337,Weston Rd at Mainshep Rd,43.731764,-79.537755
7338,Victoria Park Ave at Gordon Baker Rd,43.810295,-79.338919
7342,Steeles Ave West at Futurity Gate,43.786355,-79.474561
7345,Finch Ave West at Chesswood Dr West Side,43.766502,-79.478024
7347,Pape Ave at Wroxeter Ave,43.675007,-79.343202
7349,106 Lansdowne Ave,43.644016,-79.438056
7350,Yonge Blvd at Apsley Rd,43.739314,-79.413182
7351,Kipling Ave at Genthorn Ave North Side,43.723684,-79.57228
7355,Dundas St West at Acorn Ave,43.637518,-79.539041
7356,Warden Ave at Steeles Ave East,43.819799,-79.324712
7359,Markham Rd at Kirkham Dr,43.851046,-79.254275
7360,Weston Rd at Seneca Ave,43.680368,-79.475653
7362,Dundas St West at Indian Road Cres,43.665156,-79.461274
7363,Royal York Rd at Royaleigh Ave South Side,43.698221,-79.533679
7364,Sheppard Ave West at Wilmington Ave,43.752815,-79.451879
7366,Eglinton Ave East at Don Valley Pkwy West Side,43.722411,-79.332206
7368,Markham Rd at Lawrence Ave East,43.760008,-79.225565
7375,Islington Ave at Lake Shore Blvd West,43.600902,-79.505422
7378,Sheppard Ave East at Brimley Rd,43.787766,-79.268187
7379,Weston Rd at Oxford Dr,43.687906,-79.491792
7381,Humberline Dr at Claireville Dr (South),43.737127,-79.617723
7382,Bayview Ave at York Mills Rd South Side,43.747363,-79.384148
7387,Islington Ave at Elmhurst Dr,43.723031,-79.558639
7390,Dundas St West at Highway 427,43.629242,-79.554797
7392,Bayview Ave at Argonne Cres,43.794029,-79.393853
7393,Kennedy Rd at Glamorgan Ave South Side,43.768713,-79.282189
7398,4545 Steeles Ave West,43.771904,-79.538072
7399,Warden Ave at Hymus Rd,43.719508,-79.284
7400,Royal York Rd at Tremayne Ave,43.651534,-79.513105
7401,Airport Rd at Orlando Dr,43.694887,-79.63023
7402,Bayview Ave at Citation Dr North Side,43.774827,-79.38976
7403,640 Coronation Dr,43.766498,-79.159629
7404,Don Mills Rd at Bond Ave,43.746471,-79.346065
7406,Rexdale Blvd at Queen's Plate Dr (East) East Side,43.716232,-79.592005
7408,St Clair Ave East at Marsh Rd,43.715953,-79.264399
7413,Old Weston Rd at Steeles Ave West,43.77113,-79.543542
7417,Steeles Ave West at Shale Gate,43.783056,-79.487457
7421,Markham Rd at Elson St,43.840717,-79.252108
7423,Lawrence Ave East at Meadowvale Rd East Side,43.775069,-79.156041
7426,Ellesmere Rd at Oakley Blvd,43.768604,-79.268713
7431,Ossington Ave at Salvador Allende Crt,43.671948,-79.429712
7432,Bathurst St at Fisherville Rd,43.790264,-79.445803
7433,Markham Rd at Passmore Ave,43.830781,-79.250916
7436,Oakwood Ave at Vaughan Rd,43.692373,-79.440597
7437,Warden Ave at Denison St,43.827649,-79.326714
7439,Kipling Ave at Hunting Ridge,43.681304,-79.552563
7440,Old Kingston Rd at Morrish Rd West Side,43.783129,-79.171091
7446,Eglinton Ave East at Brentcliffe Rd West Side,43.714624,-79.360121
7450,Steeles Ave East at Opposite Walkway to Enchanted Hills Cres,43.830596,-79.277601
7460,Kingston Rd at Birchmount Rd,43.693207,-79.262256
7464,Don Mills Rd at Leith Hill Rd North Side,43.777534,-79.347811
7466,Yonge St at Kempford Blvd,43.777066,-79.415018
7467,Islington Ave at Winnipeg Rd,43.692368,-79.544377
7468,West Mall Cres at Dundas St West South Side,43.626881,-79.562105
7470,The Westway at Epping St,43.688113,-79.545915
7471,Steeles Ave West at Peter Kaiser Gate,43.774182,-79.527044
7472,Lawrence Ave East at Beechgrove Dr,43.7737,-79.161987
7476,Steeles Ave West at Kipling Ave,43.759773,-79.589707
7479,Garnett Janes Rd at Twelfth St East Side,43.601037,-79.510878
7486,Dundas St West at Dupont St,43.664363,-79.458505
7492,St Clair Ave West at Jane St,43.667281,-79.491533
7495,Pape Ave at Wroxeter Ave,43.675223,-79.343439
7498,Yonge St at Manor Rd West,43.702611,-79.3976
7499,Gordon Baker Rd at Sparks Ave,43.806915,-79.345514
7504,West Mall Cres at The West Mall,43.627091,-79.559674
7505,Dundas St West at Aukland Rd,43.637943,-79.538266
7506,Steinway Blvd at Steeles Ave West South Side,43.753659,-79.619736
7507,Sheppard Ave West at John Drury Dr,43.748435,-79.482947
7509,Bayview Ave at Forest Heights Blvd,43.758126,-79.385998
7510,6900 Airport Rd - International Centre - South Entrance,43.700595,-79.637921
7512,Elmhurst Dr at Redwater Dr West Side,43.722908,-79.560199
7513,Islington Ave at Gosfield Gate,43.725718,-79.55993
7514,Finch Ave East at McCowan Rd,43.808227,-79.26627
7515,Royal York Rd at Anglesey Blvd,43.666085,-79.519759
7516,McCowan Rd at 16Th Ave,43.885025,-79.288701
7517,Kipling Ave at Birmingham St,43.600574,-79.517845
7521,Riverdale Ave at Pape Ave West Side,43.671147,-79.342275
7522,Wellesley St East at Ontario St,43.667701,-79.372048
7526,Dixon Rd at McManus Rd,43.699004,-79.537343
7528,Church St at Pine St,43.708131,-79.510801
7529,Yonge St at Yonge Blvd,43.734207,-79.404409
7532,Horner Ave at Delta St East Side,43.603745,-79.53581
7534,Lawrence Ave East at Homestead Rd,43.769641,-79.180335
7536,Don Mills Rd at Pebble Byway,43.802517,-79.353511
7539,Ellesmere Rd at Muirbank Blvd,43.793969,-79.157635
7544,St Clair Ave East at Cotton Ave,43.715853,-79.263794
7545,Littles Rd at Sewells Rd North Side,43.819188,-79.205285
7550,Humberwood Blvd at Arborwood Dr East Side,43.72349,-79.618315
7552,Yonge St at Eglinton Ave East North Side - Eglinton Station,43.707916,-79.398471
7553,1738 Islington Ave - Richview Collegiate,43.678379,-79.538485
7556,Wilson Ave at Dubray Ave,43.728331,-79.4775
7559,85 Emmett Ave,43.687264,-79.506296
7560,North Queen St at Eastside Dr East Side,43.619815,-79.552003
7561,Gary Dr at Portage Ave,43.710543,-79.520831
7562,Wellesley St East at Yonge St,43.665025,-79.384478
7564,Kingston Rd at Midland Ave,43.710777,-79.248216
7572,Victoria Park Ave at Navaho Dr,43.800546,-79.334889
7573,Opposite 4125 Lawrence Ave East,43.7671,-79.192779
7576,Queen's Plate Dr (West) at Rexdale Blvd,43.719441,-79.603448
7577,Millwood Rd at Overlea Blvd South Side,43.701557,-79.352492
7581,Bathurst St at Joicey Blvd,43.733827,-79.433052
7582,Dufferin St at Apex Rd South Side,43.716313,-79.455342
7584,Steeles Ave West at Hilda Ave,43.796207,-79.42907
7587,Lawrence Ave West at Caledonia Rd East Side,43.711461,-79.466098
7589,Islington Ave at Sandhill Dr North Side,43.734502,-79.563903
7590,Bathurst St at Strathearn Rd,43.692041,-79.422014
7591,Steeles Ave West at Scholes Rd/Barmac Dr,43.768748,-79.554719
7593,Victoria Park Ave at Steeles Ave East,43.815913,-79.341584
7594,Wright Ave at Gibson Ave West Side,43.700147,-79.5065
7601,25 Mabelle Ave,43.645939,-79.526888
7607,Victoria Park Ave at Jonesville Cres South Side,43.726169,-79.303436
7609,Islington Ave at Muir Ave,43.760111,-79.572001
7610,Finch Ave East at Markham Rd,43.812793,-79.243437
7611,Gary Dr at Dalbeattie Ave,43.712292,-79.513791
7613,585 Dixon Rd,43.690747,-79.574265
7615,Finch Ave East at Bayview Ave,43.785219,-79.391751
7619,Yorkland Blvd (South) at Consumers Rd,43.771042,-79.331989
7623,Lansdowne Ave at Wade Ave - Lansdowne Station,43.659077,-79.442882
7624,Hinton Rd at Harefield Dr,43.726737,-79.569095
7626,Barmac Dr at Garyray Dr,43.766174,-79.554068
7627,Culford Rd at Harrow Dr,43.701344,-79.485051
7629,Eglinton Ave East at Warden Ave,43.727633,-79.287859
7630,Ellesmere Rd at Midland Ave,43.76772,-79.271469
7631,Kennedy Rd at Wickware Gate,43.753344,-79.276476
7632,Steeles Ave East at Walkway to Dairis Cres,43.829251,-79.283542
7633,Scarlett Rd at Richview Rd,43.685593,-79.512675
7635,Attwell Dr at Carlingview Dr,43.703226,-79.603128
7646,Kennedy Rd at Munham Gate,43.759165,-79.278473
7647,Don Mills Rd at Parkway Forest Dr,43.769413,-79.346352
7650,Shorncliffe Rd at North Queen St North Side,43.623031,-79.540768
7651,Horner Ave at Fima Cres,43.60575,-79.526827
7653,Yonge St at Belsize Dr,43.700368,-79.39713
7655,Caledonia Rd at Rogers Rd,43.68288,-79.457837
7658,Lawrence Ave West at Sage Ave,43.712378,-79.463057
7659,Dufferin St at Queen St West,43.642008,-79.428427
7663,Yonge St at Eglinton Ave West (Eglinton Station),43.707156,-79.398556
7664,Yorkland Blvd (South) at Consumers Rd West Side,43.771161,-79.331982
7666,Warden Ave at 16Th Ave,43.873705,-79.338418
7669,Belfield Rd at Attwell Dr East Side,43.697942,-79.59228
7671,Lawrence Ave West at Scarlett Rd,43.698314,-79.523078
7672,Culford Rd at Gracefield Ave,43.710302,-79.489668
7673,Victoria Park Ave at Yardley Ave,43.713877,-79.298218
7676,Ellesmere Rd at Military Trail (East) West Side,43.786502,-79.189027
7677,Warden Ave at Roper Rd,43.714325,-79.282151
7678,Ellesmere Rd at Watson St,43.789459,-79.17583
7681,Sheppard Ave West at Wilson Heights Blvd,43.751824,-79.45659
7683,Driftwood Ave at Yorkwoods Gate,43.751397,-79.512586
7686,Lawrence Ave East at Mossbank Dr,43.762725,-79.211184
7687,Westhumber Blvd at Moon Valley Dr,43.727098,-79.58238
7689,Islington Ave at Bering Ave North Side,43.639611,-79.521176
7690,Islington Ave at St Andrews Blvd,43.701432,-79.548832
7691,Sheppard Ave West at Beecroft Rd West Side,43.760978,-79.413797
7693,Albion Rd at Finch Ave West,43.741056,-79.589585
7694,Hullmar Dr at Hisey Cres (South),43.769975,-79.530139
7696,Royal York Rd at La Rose Ave,43.684236,-79.527582
7699,Brookmere Rd at Kipling Ave,43.728245,-79.57441
7701,Lawrence Ave West at Bathurst St,43.71946,-79.429301
7705,Dufferin St at Rogers Rd,43.685673,-79.446257
