route,location_id
32,19978
32,19983
32,20003
32,20056
32,20069
32,20073
32,20074
32,20122
32,20129
32,20137
32,20249
32,20262
34,1
34,2
34,5
34,9
34,11
34,18
34,20
34,25
34,39
34,53
34,55
34,66
34,67
34,69
34,72
34,87
34,88
34,89
34,91
34,142
34,152
34,161
34,162
34,183
34,185
34,216
34,221
34,222
34,227
34,230
34,232
34,240
34,258
34,272
34,283
34,285
34,306
34,323
34,332
34,343
34,344
34,394
34,417
34,418
34,427
34,440
34,457
34,461
34,469
34,484
34,495
34,504
34,506
34,511
34,530
34,557
34,564
34,578
34,594
34,611
34,649
34,659
34,690
34,726
34,756
34,778
34,821
34,845
34,873
34,881
34,893
34,913
34,915
34,922
34,948
34,968
34,1001
34,1062
34,1069
34,1086
34,1120
34,1135
34,1164
34,1176
34,1200
34,1249
34,1286
34,1287
34,1329
34,1339
34,1348
34,1377
34,1431
34,1461
34,1483
34,1489
34,1605
34,1617
34,1664
34,1706
34,1755
34,1760
34,1762
34,1772
34,1822
34,1869
34,1925
34,1930
34,1936
34,1939
34,1968
34,2065
34,2093
34,2146
34,2153
34,2173
34,2225
34,2241
34,2295
34,2301
34,2303
34,2311
34,2326
34,2365
34,2367
34,2440
34,2456
34,2644
34,2697
34,2823
34,2848
34,2891
34,2900
34,2915
34,2921
34,2928
34,2943
34,2949
34,2963
34,2995
34,3148
34,3163
34,3234
34,3248
34,3301
34,3384
34,3411
34,3422
34,3448
34,3482
34,3503
34,3514
34,3546
34,3585
34,3608
34,3671
34,3767
34,3861
34,3912
34,3967
34,3974
34,4001
34,4010
34,4121
34,4136
34,4152
34,4172
34,4257
34,4268
34,4274
34,4307
34,4338
34,4342
34,4384
34,4457
34,4459
34,4616
34,4677
34,4695
34,4704
34,4715
34,4722
34,4758
34,4846
34,4897
34,4959
34,4973
34,5007
34,5073
34,5224
34,5276
34,5476
34,5649
34,5674
34,5734
34,5817
34,5827
34,5828
34,5959
34,6008
34,6110
34,6248
34,6296
34,6395
34,6428
34,6481
34,6616
34,6643
34,6731
34,6837
34,6968
34,7004
34,7055
34,7293
34,7385
34,7422
34,7568
34,7595
34,7699
34,7718
34,7767
34,7836
34,7896
34,8040
34,8315
34,8395
34,8488
34,8550
34,8577
34,8673
34,8709
34,8726
34,8744
34,8758
34,8767
34,8819
34,9052
34,9091
34,9100
34,9335
34,9403
34,9488
34,9801
34,9849
34,9868
34,10309
34,10317
34,10340
34,10347
34,10373
34,10392
34,10471
34,10663
34,10884
34,10958
34,11106
34,11203
34,11259
34,11399
34,11537
34,11582
34,11830
34,12085
34,12175
34,12193
34,12215
34,12362
34,12375
34,12469
34,12560
34,12577
34,12578
34,12671
34,12681
34,12943
34,12987
34,13067
34,13100
34,13239
34,13397
34,13700
34,13987
34,14191
34,14262
34,14363
34,14581
34,14705
34,14955
34,15014
34,15094
34,15158
34,15261
34,15390
34,15410
34,15481
34,15525
34,15547
34,15552
34,15894
34,16175
34,16319
34,16524
34,16628
34,16649
34,17026
34,17047
34,17183
34,17251
34,17469
34,17470
34,17548
34,17596
34,17626
34,17661
34,17687
34,17866
34,18009
34,18058
34,18134
34,18193
34,18288
34,18552
34,18763
34,18829
34,18845
34,18863
34,19018
34,19041
34,19145
34,19307
34,19404
34,19468
34,19554
34,19661
34,19695
34,19716
34,19720
34,19760
34,19934
34,20042
34,20090
34,20096
35,1
35,2
35,11
35,18
35,23
35,25
35,26
35,30
35,39
35,77
35,85
35,95
35,104
35,115
35,118
35,120
35,133
35,146
35,149
35,152
35,170
35,174
35,259
35,272
35,282
35,319
35,344
35,355
35,372
35,381
35,383
35,390
35,396
35,432
35,436
35,438
35,465
35,480
35,490
35,519
35,546
35,564
35,576
35,596
35,607
35,615
35,653
35,792
35,865
35,888
35,889
35,898
35,899
35,913
35,951
35,959
35,985
35,1017
35,1084
35,1096
35,1103
35,1119
35,1142
35,1147
35,1168
35,1179
35,1180
35,1195
35,1199
35,1213
35,1274
35,1311
35,1315
35,1345
35,1455
35,1480
35,1533
35,1561
35,1599
35,1613
35,1658
35,1667
35,1717
35,1745
35,1777
35,1778
35,1817
35,1836
35,1853
35,1878
35,1888
35,1926
35,1931
35,1936
35,1962
35,1967
35,2125
35,2152
35,2156
35,2162
35,2192
35,2250
35,2253
35,2294
35,2305
35,2338
35,2360
35,2376
35,2408
35,2424
35,2493
35,2538
35,2621
35,2640
35,2658
35,2729
35,2748
35,2767
35,2813
35,2906
35,2958
35,2981
35,2987
35,3103
35,3112
35,3237
35,3290
35,3294
35,3311
35,3312
35,3326
35,3333
35,3344
35,3347
35,3361
35,3431
35,3475
35,3488
35,3489
35,3530
35,3622
35,3666
35,3755
35,3757
35,3781
35,3840
35,3842
35,3859
35,4014
35,4097
35,4103
35,4109
35,4132
35,4141
35,4230
35,4303
35,4417
35,4437
35,4461
35,4518
35,4595
35,4638
35,4674
35,4693
35,4709
35,4727
35,4822
35,4837
35,4938
35,4980
35,4981
35,5067
35,5085
35,5112
35,5171
35,5180
35,5212
35,5218
35,5259
35,5386
35,5399
35,5445
35,5467
35,5499
35,5526
35,5606
35,5648
35,5707
35,5823
35,5899
35,5945
35,5965
35,5971
35,6025
35,6034
35,6050
35,6076
35,6118
35,6151
35,6234
35,6354
35,6389
35,6500
35,6643
35,6657
35,6722
35,6795
35,6865
35,6912
35,6923
35,6930
35,6936
35,7036
35,7093
35,7132
35,7221
35,7228
35,7249
35,7303
35,7392
35,7456
35,7470
35,7498
35,7501
35,7512
35,7517
35,7568
35,7597
35,7648
35,7741
35,7744
35,7771
35,7784
35,7905
35,7950
35,7983
35,7990
35,8005
35,8332
35,8355
35,8492
35,8505
35,8525
35,8593
35,8620
35,8648
35,8780
35,8837
35,8887
35,8941
35,9144
35,9399
35,9405
35,9518
35,9584
35,9804
35,9818
35,9819
35,9846
35,9931
35,9968
35,10115
35,10272
35,10290
35,10325
35,10396
35,10424
35,10441
35,10463
35,10480
35,10481
35,10507
35,10572
35,10712
35,10749
35,10767
35,10823
35,10891
35,10911
35,10919
35,10988
35,11009
35,11057
35,11063
35,11068
35,11149
35,11237
35,11262
35,11308
35,11309
35,11337
35,11343
35,11355
35,11386
35,11432
35,11434
35,11462
35,11522
35,11525
35,11558
35,11570
35,11651
35,11655
35,11699
35,11749
35,11753
35,11776
35,11828
35,11861
35,11880
35,11909
35,11937
35,11956
35,11994
35,12041
35,12079
35,12096
35,12147
35,12239
35,12252
35,12309
35,12341
35,12489
35,12543
35,12598
35,12607
35,12623
35,12632
35,12633
35,12634
35,12666
35,12765
35,12795
35,12851
35,12888
35,12913
35,13057
35,13111
35,13172
35,13386
35,13463
35,13467
35,13587
35,13853
35,13973
35,14094
35,14178
35,14325
35,14414
35,14457
35,14490
35,14569
35,14653
35,14686
35,14744
35,14767
35,14881
35,14907
35,14909
35,14962
35,14964
35,14988
35,15010
35,15024
35,15069
35,15098
35,15107
35,15129
35,15161
35,15182
35,15186
35,15284
35,15380
35,15397
35,15406
35,15447
35,15544
35,15615
35,15628
35,15717
35,15722
35,15840
35,15860
35,15885
35,15984
35,16085
35,16338
35,16347
35,16433
35,16447
35,16482
35,16562
35,16669
35,16794
35,16798
35,16815
35,16928
35,17074
35,17091
35,17115
35,17116
35,17169
35,17184
35,17228
35,17399
35,17651
35,17912
35,17952
35,17977
35,18037
35,18065
35,18228
35,18375
35,18454
35,18460
35,18481
35,18492
35,18515
35,18528
35,18590
35,18652
35,18667
35,18724
35,18728
35,18781
35,18814
35,18872
35,18990
35,18992
35,19001
35,19032
35,19154
35,19279
35,19327
35,19375
35,19402
35,19432
35,19540
35,19657
35,19840
35,19966
35,20010
35,20020
35,20095
35,20112
35,20124
35,20190
36,2
36,3
36,11
36,14
36,19
36,20
36,22
36,24
36,25
36,39
36,54
36,66
36,71
36,77
36,81
36,86
36,91
36,94
36,104
36,105
36,110
36,115
36,130
36,142
36,149
36,155
36,159
36,174
36,180
36,198
36,203
36,212
36,215
36,218
36,222
36,227
36,230
36,248
36,258
36,280
36,284
36,303
36,314
36,322
36,344
36,351
36,353
36,358
36,365
36,370
36,372
36,376
36,383
36,385
36,387
36,389
36,390
36,394
36,409
36,430
36,445
36,446
36,451
36,480
36,503
36,517
36,519
36,549
36,560
36,567
36,569
36,582
36,613
36,615
36,648
36,659
36,729
36,746
36,750
36,755
36,757
36,766
36,771
36,786
36,814
36,819
36,836
36,859
36,862
36,867
36,875
36,880
36,887
36,923
36,936
36,994
36,1009
36,1013
36,1015
36,1016
36,1021
36,1033
36,1051
36,1078
36,1088
36,1119
36,1139
36,1149
36,1152
36,1155
36,1180
36,1190
36,1255
36,1260
36,1275
36,1296
36,1298
36,1332
36,1343
36,1394
36,1404
36,1443
36,1452
36,1467
36,1486
36,1528
36,1536
36,1540
36,1566
36,1580
36,1612
36,1613
36,1624
36,1648
36,1663
36,1675
36,1691
36,1759
36,1764
36,1767
36,1821
36,1848
36,1875
36,1891
36,1898
36,1901
36,1903
36,1908
36,1929
36,1936
36,1966
36,1988
36,2025
36,2038
36,2100
36,2133
36,2188
36,2189
36,2210
36,2224
36,2235
36,2250
36,2319
36,2326
36,2349
36,2390
36,2416
36,2446
36,2473
36,2517
36,2529
36,2585
36,2614
36,2643
36,2653
36,2654
36,2686
36,2708
36,2734
36,3033
36,3058
36,3130
36,3162
36,3239
36,3253
36,3299
36,3315
36,3331
36,3351
36,3389
36,3424
36,3431
36,3498
36,3573
36,3617
36,3657
36,3672
36,3738
36,3739
36,3751
36,3777
36,3795
36,3841
36,3862
36,3961
36,3965
36,3979
36,3991
36,4029
36,4147
36,4287
36,4290
36,4300
36,4304
36,4306
36,4386
36,4402
36,4443
36,4446
36,4461
36,4464
36,4531
36,4535
36,4562
36,4594
36,4600
36,4795
36,4844
36,5012
36,5122
36,5152
36,5161
36,5169
36,5197
36,5339
36,5340
36,5426
36,5512
36,5585
36,5597
36,5644
36,5652
36,5685
36,5710
36,5756
36,5780
36,5857
36,5858
36,5869
36,5900
36,5937
36,6010
36,6126
36,6159
36,6169
36,6234
36,6286
36,6416
36,6438
36,6516
36,6743
36,6758
36,6909
36,6914
36,6926
36,6938
36,6998
36,7022
36,7023
36,7056
36,7110
36,7166
36,7312
36,7315
36,7386
36,7407
36,7416
36,7512
36,7524
36,7597
36,7603
36,7752
36,7917
36,7979
36,8031
36,8140
36,8152
36,8185
36,8257
36,8265
36,8306
36,8332
36,8383
36,8387
36,8423
36,8435
36,8450
36,8533
36,8599
36,8748
36,8894
36,9065
36,9130
36,9140
36,9452
36,9453
36,9463
36,9663
36,9721
36,9955
36,10080
36,10195
36,10245
36,10393
36,10487
36,10517
36,10522
36,10591
36,10599
36,10604
36,10680
36,10711
36,10781
36,10811
36,10851
36,10872
36,11015
36,11022
36,11205
36,11246
36,11348
36,11433
36,11463
36,11510
36,11549
36,11589
36,11625
36,11657
36,11693
36,11712
36,11714
36,11740
36,11760
36,11771
36,11816
36,11834
36,11845
36,11892
36,11895
36,11896
36,11947
36,12013
36,12040
36,12084
36,12087
36,12133
36,12143
36,12216
36,12306
36,12321
36,12325
36,12451
36,12521
36,12614
36,12654
36,12655
36,12675
36,12778
36,12783
36,12820
36,12893
36,12910
36,13001
36,13019
36,13069
36,13074
36,13091
36,13180
36,13188
36,13209
36,13311
36,13449
36,13576
36,13577
36,13578
36,13600
36,13618
36,13780
36,13835
36,13897
36,14075
36,14091
36,14187
36,14190
36,14216
36,14230
36,14238
36,14275
36,14277
36,14283
36,14284
36,14294
36,14365
36,14407
36,14438
36,14475
36,14626
36,14714
36,14776
36,14790
36,14823
36,14936
36,14986
36,15016
36,15047
36,15171
36,15277
36,15278
36,15314
36,15348
36,15373
36,15433
36,15441
36,15479
36,15619
36,15642
36,15643
36,15653
36,15663
36,15780
36,15792
36,15796
36,15835
36,15912
36,15916
36,15988
36,16009
36,16047
36,16133
36,16140
36,16148
36,16186
36,16187
36,16195
36,16233
36,16251
36,16303
36,16380
36,16391
36,16407
36,16416
36,16475
36,16493
36,16516
36,16606
36,16609
36,16616
36,16739
36,16770
36,16940
36,16964
36,17042
36,17062
36,17075
36,17076
36,17082
36,17083
36,17121
36,17134
36,17224
36,17275
36,17357
36,17487
36,17528
36,17628
36,17648
36,17688
36,17695
36,17696
36,17725
36,17824
36,17947
36,17968
36,17972
36,17979
36,17984
36,18136
36,18191
36,18214
36,18234
36,18254
36,18274
36,18280
36,18295
36,18299
36,18345
36,18347
36,18357
36,18370
36,18373
36,18379
36,18423
36,18444
36,18464
36,18501
36,18516
36,18564
36,18752
36,18764
36,18851
36,18938
36,18947
36,18978
36,19053
36,19172
36,19173
36,19219
36,19222
36,19223
36,19251
36,19265
36,19286
36,19311
36,19345
36,19405
36,19430
36,19456
36,19539
36,19552
36,19571
36,19688
36,19698
36,19719
36,19746
36,19789
36,19803
36,19820
36,19872
36,19880
36,20134
36,20247
37,2
37,14
37,19
37,22
37,31
37,47
37,50
37,53
37,64
37,71
37,94
37,151
37,158
37,175
37,221
37,256
37,260
37,344
37,351
37,367
37,376
37,378
37,387
37,390
37,451
37,459
37,573
37,577
37,581
37,583
37,584
37,613
37,630
37,660
37,671
37,699
37,711
37,717
37,722
37,736
37,755
37,757
37,786
37,816
37,827
37,859
37,867
37,917
37,936
37,953
37,960
37,1021
37,1108
37,1112
37,1144
37,1152
37,1190
37,1270
37,1275
37,1343
37,1354
37,1370
37,1404
37,1429
37,1490
37,1499
37,1560
37,1580
37,1583
37,1604
37,1635
37,1738
37,1759
37,1789
37,1880
37,1900
37,1929
37,1936
37,1942
37,1955
37,1973
37,1981
37,2100
37,2120
37,2133
37,2160
37,2161
37,2265
37,2283
37,2298
37,2370
37,2381
37,2390
37,2445
37,2483
37,2507
37,2535
37,2623
37,2642
37,2643
37,2785
37,2865
37,3050
37,3062
37,3117
37,3127
37,3129
37,3181
37,3217
37,3230
37,3266
37,3283
37,3334
37,3360
37,3361
37,3371
37,3431
37,3432
37,3442
37,3511
37,3566
37,3617
37,3626
37,3672
37,3708
37,3730
37,3751
37,3756
37,3767
37,3914
37,3977
37,3989
37,3998
37,4100
37,4180
37,4191
37,4215
37,4222
37,4262
37,4290
37,4376
37,4394
37,4398
37,4427
37,4443
37,4531
37,4541
37,4545
37,4588
37,4626
37,4754
37,4757
37,5063
37,5066
37,5079
37,5161
37,5183
37,5197
37,5287
37,5293
37,5351
37,5405
37,5436
37,5438
37,5443
37,5465
37,5549
37,5575
37,5581
37,5601
37,5639
37,5769
37,5775
37,5792
37,5794
37,5813
37,5989
37,6022
37,6031
37,6128
37,6186
37,6201
37,6216
37,6257
37,6343
37,6400
37,6435
37,6505
37,6513
37,6595
37,6599
37,6647
37,6649
37,6664
37,6672
37,6710
37,6715
37,6720
37,6776
37,6817
37,6871
37,6914
37,6975
37,6981
37,7144
37,7154
37,7248
37,7252
37,7268
37,7276
37,7303
37,7409
37,7472
37,7498
37,7524
37,7576
37,7619
37,7632
37,7639
37,7775
37,8024
37,8074
37,8159
37,8208
37,8335
37,8445
37,8500
37,8512
37,8565
37,8735
37,8784
37,8814
37,8918
37,9140
37,9220
37,9261
37,9473
37,9492
37,9675
37,9755
37,9840
37,9870
37,9964
37,10064
37,10066
37,10155
37,10236
37,10496
37,10580
37,10631
37,10795
37,10809
37,11015
37,11298
37,11321
37,11374
37,11417
37,11428
37,11902
37,11939
37,11943
37,12029
37,12104
37,12109
37,12112
37,12190
37,12365
37,12614
37,12711
37,12771
37,12885
37,12909
37,13015
37,13021
37,13428
37,13514
37,13530
37,13600
37,13608
37,13699
37,13708
37,13795
37,13887
37,14056
37,14066
37,14291
37,14295
37,14426
37,14505
37,14547
37,14753
37,15250
37,15269
37,15273
37,15283
37,15308
37,15313
37,15367
37,15376
37,15421
37,15497
37,15501
37,15554
37,15576
37,15642
37,15678
37,15706
37,15787
37,15793
37,15880
37,15890
37,16017
37,16119
37,16124
37,16134
37,16339
37,16342
37,16403
37,16443
37,16445
37,16458
37,16575
37,16598
37,16743
37,17069
37,17204
37,17647
37,17745
37,17999
37,18103
37,18157
37,18326
37,18445
37,18529
37,18625
37,18757
37,18849
37,18862
37,18918
37,18933
37,18967
37,19074
37,19301
37,19392
37,19699
37,19868
37,19953
37,20031
37,20114
37,20158
38,18
38,20
38,49
38,79
38,89
38,91
38,109
38,111
38,116
38,127
38,130
38,151
38,187
38,195
38,233
38,237
38,252
38,253
38,255
38,268
38,280
38,301
38,317
38,343
38,344
38,347
38,354
38,364
38,382
38,421
38,447
38,467
38,494
38,495
38,497
38,578
38,586
38,605
38,621
38,680
38,684
38,705
38,732
38,738
38,774
38,777
38,778
38,791
38,801
38,812
38,830
38,876
38,896
38,999
38,1001
38,1005
38,1047
38,1090
38,1113
38,1128
38,1132
38,1134
38,1154
38,1171
38,1178
38,1223
38,1256
38,1291
38,1388
38,1390
38,1407
38,1487
38,1502
38,1519
38,1532
38,1542
38,1575
38,1604
38,1708
38,1720
38,1825
38,1850
38,1874
38,1879
38,1890
38,1939
38,1941
38,1952
38,1973
38,2005
38,2048
38,2082
38,2163
38,2241
38,2265
38,2268
38,2429
38,2452
38,2456
38,2469
38,2532
38,2549
38,2645
38,2683
38,2771
38,2775
38,2796
38,2840
38,2842
38,2848
38,2858
38,2920
38,3018
38,3034
38,3043
38,3053
38,3142
38,3156
38,3159
38,3161
38,3234
38,3319
38,3481
38,3604
38,3640
38,3641
38,3745
38,3824
38,3931
38,3935
38,3981
38,4088
38,4153
38,4289
38,4293
38,4321
38,4333
38,4366
38,4371
38,4475
38,4525
38,4620
38,4681
38,4745
38,4764
38,4815
38,4826
38,4894
38,4930
38,4933
38,4941
38,4996
38,5148
38,5242
38,5306
38,5341
38,5431
38,5493
38,5496
38,5565
38,5593
38,5618
38,5713
38,5759
38,5772
38,5986
38,5990
38,6013
38,6071
38,6083
38,6136
38,6150
38,6293
38,6348
38,6368
38,6465
38,6471
38,6485
38,6592
38,6673
38,6793
38,6850
38,6997
38,7009
38,7025
38,7063
38,7085
38,7094
38,7095
38,7183
38,7282
38,7329
38,7508
38,7846
38,7863
38,7918
38,8010
38,8059
38,8060
38,8088
38,8448
38,8452
38,8547
38,8707
38,8775
38,8860
38,8870
38,9215
38,9227
38,9247
38,9329
38,9397
38,9407
38,9500
38,9501
38,9522
38,9668
38,9678
38,9825
38,9853
38,10279
38,11078
38,11261
38,11471
38,11824
38,11841
38,11923
38,12231
38,12262
38,12269
38,12359
38,12360
38,12397
38,12585
38,12716
38,12904
38,12998
38,13002
38,13088
38,13201
38,13213
38,13268
38,13274
38,13283
38,13307
38,13316
38,13493
38,13560
38,13737
38,13907
38,14073
38,14470
38,14503
38,14866
38,14922
38,15049
38,15076
38,15138
38,15290
38,15664
38,15759
38,16037
38,16205
38,16386
38,16485
38,16957
38,17123
38,17227
38,17272
38,17358
38,17414
38,17428
38,17504
38,17545
38,17619
38,17634
38,17907
38,18181
38,18289
38,18312
38,18328
38,18496
38,18773
38,19346
38,19531
38,19712
38,19960
39,1
39,10
39,14
39,15
39,18
39,19
39,20
39,24
39,25
39,32
39,47
39,49
39,53
39,79
39,80
39,86
39,91
39,105
39,111
39,114
39,115
39,126
39,142
39,180
39,193
39,197
39,199
39,200
39,203
39,209
39,215
39,218
39,221
39,227
39,230
39,263
39,264
39,275
39,300
39,326
39,333
39,343
39,344
39,365
39,370
39,374
39,382
39,390
39,391
39,394
39,399
39,422
39,445
39,446
39,462
39,473
39,494
39,501
39,550
39,578
39,598
39,605
39,613
39,621
39,635
39,659
39,667
39,673
39,716
39,750
39,755
39,767
39,789
39,820
39,836
39,839
39,847
39,868
39,876
39,881
39,906
39,949
39,961
39,963
39,1006
39,1015
39,1033
39,1038
39,1052
39,1088
39,1097
39,1100
39,1140
39,1181
39,1190
39,1193
39,1198
39,1246
39,1250
39,1306
39,1309
39,1331
39,1356
39,1363
39,1399
39,1405
39,1410
39,1417
39,1448
39,1513
39,1525
39,1566
39,1582
39,1619
39,1629
39,1642
39,1673
39,1737
39,1760
39,1802
39,1821
39,1903
39,1930
39,1936
39,1950
39,1966
39,1968
39,1983
39,2013
39,2041
39,2122
39,2161
39,2181
39,2250
39,2348
39,2377
39,2444
39,2467
39,2473
39,2614
39,2703
39,2732
39,2763
39,2833
39,2849
39,2870
39,2899
39,2916
39,2971
39,3224
39,3270
39,3353
39,3360
39,3375
39,3404
39,3436
39,3454
39,3487
39,3573
39,3587
39,3615
39,3824
39,3879
39,3892
39,4115
39,4309
39,4310
39,4348
39,4485
39,4496
39,4606
39,4610
39,4628
39,4702
39,4738
39,4861
39,4872
39,4879
39,4915
39,4917
39,4930
39,4994
39,5012
39,5071
39,5239
39,5249
39,5326
39,5385
39,5406
39,5437
39,5452
39,5468
39,5652
39,5728
39,5777
39,5799
39,5820
39,5866
39,5956
39,6040
39,6092
39,6103
39,6121
39,6193
39,6237
39,6280
39,6438
39,6439
39,6525
39,6576
39,6889
39,6892
39,6938
39,7035
39,7084
39,7173
39,7295
39,7321
39,7595
39,7732
39,7751
39,7816
39,7840
39,7896
39,8052
39,8087
39,8175
39,8234
39,8254
39,8374
39,8528
39,8579
39,8596
39,8599
39,8606
39,8664
39,8847
39,9049
39,9280
39,9352
39,9462
39,9544
39,9557
39,9676
39,9704
39,9726
39,9738
39,9806
39,9820
39,9914
39,9965
39,10114
39,10123
39,10209
39,10337
39,10422
39,10563
39,10731
39,10840
39,10935
39,10953
39,10992
39,11016
39,11316
39,11416
39,11498
39,11515
39,11536
39,11555
39,11596
39,11803
39,11926
39,12208
39,12273
39,12328
39,12369
39,12439
39,12458
39,12582
39,12761
39,12968
39,12989
39,13096
39,13175
39,13177
39,13179
39,13525
39,13555
39,13588
39,13690
39,13721
39,13734
39,13867
39,13888
39,13928
39,14234
39,14258
39,14337
39,14541
39,14548
39,14630
39,14678
39,14750
39,14872
39,14960
39,14963
39,15042
39,15068
39,15082
39,15097
39,15197
39,15216
39,15221
39,15244
39,15252
39,15398
39,15472
39,15578
39,15656
39,15679
39,15753
39,15819
39,15896
39,15913
39,15981
39,16050
39,16086
39,16109
39,16145
39,16286
39,16351
39,16746
39,16801
39,16960
39,17178
39,17222
39,17243
39,17312
39,17421
39,17678
39,17741
39,17742
39,17792
39,17810
39,17852
39,17867
39,17932
39,17983
39,18028
39,18081
39,18112
39,18129
39,18162
39,18189
39,18213
39,18455
39,18521
39,18557
39,18587
39,18591
39,18618
39,18619
39,18650
39,18902
39,18996
39,19100
39,19548
39,19707
39,19751
39,19774
39,19856
39,19869
39,20078
39,20186
39,20246
40,2
40,9
40,11
40,18
40,21
40,25
40,30
40,39
40,47
40,78
40,86
40,108
40,115
40,130
40,175
40,219
40,226
40,241
40,270
40,283
40,315
40,318
40,343
40,344
40,367
40,376
40,378
40,416
40,451
40,452
40,468
40,479
40,496
40,519
40,548
40,607
40,658
40,707
40,717
40,788
40,812
40,827
40,832
40,842
40,851
40,867
40,884
40,1026
40,1035
40,1139
40,1179
40,1311
40,1353
40,1389
40,1476
40,1565
40,1568
40,1625
40,1628
40,1750
40,1789
40,1824
40,1881
40,1942
40,1973
40,2058
40,2099
40,2172
40,2265
40,2302
40,2372
40,2487
40,2536
40,2647
40,2693
40,2699
40,2935
40,2965
40,3047
40,3099
40,3195
40,3203
40,3302
40,3350
40,3357
40,3472
40,3534
40,3594
40,3602
40,3627
40,3675
40,3765
40,3771
40,3920
40,4082
40,4083
40,4191
40,4232
40,4240
40,4278
40,4352
40,4400
40,4487
40,4641
40,4707
40,4816
40,4830
40,5043
40,5131
40,5212
40,5261
40,5370
40,5479
40,5764
40,5802
40,5847
40,5951
40,6123
40,6265
40,6271
40,6289
40,6307
40,6313
40,6315
40,6327
40,6354
40,6428
40,6443
40,6450
40,6495
40,6530
40,6531
40,6534
40,6586
40,6594
40,6642
40,6720
40,6727
40,6769
40,6812
40,6866
40,6902
40,6996
40,7231
40,7246
40,7262
40,7288
40,7289
40,7294
40,7310
40,7443
40,7606
40,7686
40,7695
40,7891
40,7983
40,8083
40,8177
40,8306
40,8373
40,8526
40,8567
40,8574
40,8710
40,8714
40,8871
40,8883
40,9044
40,9199
40,9349
40,9579
40,9618
40,9695
40,9745
40,9813
40,9893
40,9900
40,9923
40,10112
40,10247
40,10378
40,10835
40,10901
40,10951
40,11132
40,11171
40,11194
40,11383
40,11641
40,11655
40,11689
40,11697
40,11830
40,11838
40,11865
40,11904
40,11938
40,12050
40,12088
40,12256
40,12291
40,12574
40,12846
40,12929
40,12953
40,12996
40,13295
40,13444
40,13716
40,13735
40,13818
40,13939
40,14210
40,14323
40,14404
40,14468
40,14671
40,14808
40,14841
40,14870
40,15009
40,15172
40,15553
40,15559
40,15983
40,16013
40,16125
40,16137
40,16138
40,16285
40,16322
40,16368
40,16658
40,16834
40,16856
40,16995
40,17155
40,17260
40,17440
40,17448
40,17520
40,17541
40,17923
40,18121
40,18190
40,18261
40,18292
40,18320
40,18371
40,18504
40,18696
40,18835
40,19020
40,19255
40,19317
40,19348
40,19387
40,19443
40,19713
40,19738
40,19744
40,19793
40,19837
40,19879
40,20052
40,20054
40,20100
41,1
41,2
41,11
41,18
41,25
41,26
41,39
41,46
41,53
41,61
41,70
41,78
41,81
41,88
41,104
41,115
41,144
41,180
41,203
41,211
41,214
41,248
41,258
41,272
41,283
41,316
41,344
41,372
41,379
41,381
41,431
41,432
41,463
41,465
41,474
41,510
41,523
41,542
41,548
41,549
41,557
41,564
41,569
41,577
41,607
41,615
41,784
41,795
41,804
41,812
41,813
41,819
41,865
41,891
41,894
41,902
41,955
41,972
41,988
41,992
41,1022
41,1026
41,1102
41,1103
41,1119
41,1147
41,1194
41,1225
41,1290
41,1304
41,1315
41,1369
41,1436
41,1457
41,1544
41,1564
41,1571
41,1633
41,1641
41,1717
41,1729
41,1745
41,1804
41,1812
41,1888
41,1896
41,1936
41,1957
41,1988
41,2042
41,2079
41,2097
41,2116
41,2125
41,2152
41,2162
41,2187
41,2189
41,2235
41,2296
41,2321
41,2381
41,2399
41,2435
41,2493
41,2498
41,2515
41,2543
41,2627
41,2721
41,2727
41,2745
41,2765
41,2767
41,2828
41,2939
41,2954
41,3003
41,3030
41,3032
41,3049
41,3059
41,3095
41,3096
41,3168
41,3191
41,3312
41,3344
41,3345
41,3354
41,3356
41,3378
41,3398
41,3427
41,3431
41,3483
41,3639
41,3646
41,3673
41,3692
41,3727
41,3768
41,3795
41,3806
41,3859
41,3880
41,3926
41,3953
41,3965
41,3967
41,4022
41,4130
41,4132
41,4135
41,4147
41,4169
41,4297
41,4352
41,4364
41,4373
41,4405
41,4437
41,4447
41,4540
41,4580
41,4653
41,4672
41,4676
41,4758
41,4790
41,4827
41,4949
41,4991
41,4993
41,5005
41,5048
41,5085
41,5118
41,5134
41,5195
41,5208
41,5248
41,5282
41,5461
41,5480
41,5564
41,5751
41,5859
41,5945
41,6014
41,6388
41,6452
41,6479
41,6494
41,6518
41,6570
41,6697
41,6736
41,6799
41,6863
41,6884
41,6908
41,6923
41,6927
41,7000
41,7093
41,7162
41,7234
41,7244
41,7258
41,7290
41,7464
41,7512
41,7542
41,7664
41,7744
41,8069
41,8155
41,8229
41,8349
41,8429
41,8463
41,8490
41,8492
41,8586
41,8679
41,8710
41,8738
41,8751
41,8786
41,8886
41,8916
41,8967
41,8977
41,9076
41,9231
41,9251
41,9340
41,9359
41,9485
41,9571
41,9588
41,9622
41,9715
41,9880
41,9925
41,9968
41,9985
41,10069
41,10103
41,10338
41,10431
41,10442
41,10481
41,10584
41,10657
41,10703
41,10748
41,10783
41,10788
41,10789
41,10794
41,10817
41,11031
41,11045
41,11066
41,11070
41,11159
41,11212
41,11482
41,11523
41,11530
41,11599
41,12026
41,12078
41,12406
41,12423
41,12430
41,12471
41,12524
41,12562
41,12576
