trip_id,route_id,route_short_name,route_long_name,route_color,route_text_color,direction_id,scheduled_hour,dir_E,dir_N,dir_S,dir_W,dir_UNKNOWN
6767020,52,52,Lawrence West,ED1C24,FFFFFF,0,12,1,0,0,0,0
57573020,52,52,Lawrence West,ED1C24,FFFFFF,0,23,1,0,0,0,0
57570020,52,52,Lawrence West,ED1C24,FFFFFF,0,13,1,0,0,0,0
71690070,52,52,Lawrence West,ED1C24,FFFFFF,0,14,1,0,0,0,0
72389080,52,52,Lawrence West,ED1C24,FFFFFF,0,0,1,0,0,0,0
72088080,52,52,Lawrence West,ED1C24,FFFFFF,0,8,1,0,0,0,0
58097080,52,52,Lawrence West,ED1C24,FFFFFF,0,22,1,0,0,0,0
68219020,52,52,Lawrence West,ED1C24,FFFFFF,0,6,1,0,0,0,0
99479070,52,52,Lawrence West,ED1C24,FFFFFF,0,18,1,0,0,0,0
99667010,52,52,Lawrence West,ED1C24,FFFFFF,0,16,1,0,0,0,0
91860080,52,52,Lawrence West,ED1C24,FFFFFF,0,7,1,0,0,0,0
91832020,52,52,Lawrence West,ED1C24,FFFFFF,0,19,1,0,0,0,0
94659020,52,52,Lawrence West,ED1C24,FFFFFF,0,23,1,0,0,0,0
99907070,52,52,Lawrence West,ED1C24,FFFFFF,0,17,1,0,0,0,0
87097020,52,52,Lawrence West,ED1C24,FFFFFF,0,18,1,0,0,0,0
87078070,52,52,Lawrence West,ED1C24,FFFFFF,0,15,1,0,0,0,0
94751070,52,52,Lawrence West,ED1C24,FFFFFF,0,13,1,0,0,0,0
88066020,52,52,Lawrence West,ED1C24,FFFFFF,0,0,1,0,0,0,0
8793070,52,52,Lawrence West,ED1C24,FFFFFF,0,15,1,0,0,0,0
83044010,52,52,Lawrence West,ED1C24,FFFFFF,0,0,1,0,0,0,0
91252080,52,52,Lawrence West,ED1C24,FFFFFF,0,11,1,0,0,0,0
91479010,52,52,Lawrence West,ED1C24,FFFFFF,0,19,1,0,0,0,0
82013010,52,52,Lawrence West,ED1C24,FFFFFF,0,14,1,0,0,0,0
131379010,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
38099070,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
13999070,52,52,Lawrence West,ED1C24,FFFFFF,1,2,0,0,0,1,0
52505020,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
13216020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
52096080,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
26306070,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
56673010,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
26688070,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
4235020,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
18106020,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
3891010,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
26387080,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
39157080,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
18229070,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
39220010,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
17464010,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
42128080,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
17481070,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
32296010,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
25789010,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
43943010,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
25006070,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
43513020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
16800080,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
4681080,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
21966070,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
46826010,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
30369020,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
37866010,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
22306010,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
47310010,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
31316070,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
37652020,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
30203010,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
24003080,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
21065010,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
15411080,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
34617020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
14512070,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
22705080,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
20651080,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
3580010,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
28924070,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
413070,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
1963080,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
3151020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
19690020,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
36669080,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
19699020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
27291080,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
38008010,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
30030070,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
28407070,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
39966020,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
37312080,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
40585070,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
25386020,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
30841020,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
25308080,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
35934020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
34427070,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
45747020,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
32601080,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
49380020,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
29450070,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
4992010,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
3339010,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
50922080,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
24477020,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
44355080,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
24300080,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
43958070,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
24261010,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
54412080,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
105351010,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
44093010,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
109914020,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
54442010,52,52,Lawrence West,ED1C24,FFFFFF,1,2,0,0,0,1,0
105419080,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
51596070,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
111429020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
126933080,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
113439020,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
111972080,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
122337080,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
120732020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
113739020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
121179020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
109898010,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
119764070,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
110200020,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
15629070,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
116621070,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
122063080,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
116319020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
17193020,52,52,Lawrence West,ED1C24,FFFFFF,1,4,0,0,0,1,0
118190010,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
125843070,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
117115020,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
16810070,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
13243010,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
16756070,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
13431020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
114241020,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
123433020,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
112837010,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
117130070,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
108690010,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
114248080,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
110889020,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
114372010,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
111384080,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
123998070,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
104887020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
12402080,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
103660020,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
124754020,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
107655010,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
15032080,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
104310080,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
124835020,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
107768070,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
128171010,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
7479020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
1806010,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
70696020,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
17916070,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
6369020,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
19144070,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
63819020,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
19652070,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
74471080,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
22456080,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
6434010,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
18212020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
64303080,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
18339080,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
64166080,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
18496010,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
84394080,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
128656020,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
8444020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
18952070,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
73379070,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
85069070,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
735010,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
76181080,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
70618020,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
85667080,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
83082080,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
85735020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
78940010,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
86193010,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
69875010,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
77957070,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
79131020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
89340070,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
69697010,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
81579070,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
58965080,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
89677080,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
68933070,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
70780020,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
58655020,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
70784080,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
58612020,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
67355070,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
6431020,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
77200020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
54385080,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
71428010,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
64231020,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
71815080,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
64037070,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
66198020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
5488010,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
66316070,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
65108020,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
6628070,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
55234070,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
67088080,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
45420020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
76545080,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
55888070,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
76601070,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
45599070,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
66063020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
45678070,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
62583020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
457020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
63093010,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
56597010,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
5285010,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
46222070,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
62998020,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
59059020,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
6232070,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
44714020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
51968080,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
5494020,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
48084080,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
45221080,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
48102020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
45002010,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
58709070,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
55508020,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
57741020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
59872020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
57419070,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
60026020,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
56881010,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
61027070,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
55975080,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
60847010,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
66727070,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
50206070,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
68274080,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
92083010,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
60834010,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
92737010,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
62085070,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
85375080,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
90979070,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
80316020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
86405020,52,52,Lawrence West,ED1C24,FFFFFF,1,2,0,0,0,1,0
972010,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
86530070,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
90748080,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
87738020,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
95898080,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
87644010,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
95101020,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
88478020,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
95090010,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
86591020,52,52,Lawrence West,ED1C24,FFFFFF,1,2,0,0,0,1,0
90944020,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
94616080,52,52,Lawrence West,ED1C24,FFFFFF,1,2,0,0,0,1,0
90977020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
91854010,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
984010,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
91749070,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
97580010,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
94350070,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
96811070,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
94245020,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
93150020,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
95815020,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
94049020,52,52,Lawrence West,ED1C24,FFFFFF,1,4,0,0,0,1,0
87817020,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
88439020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
91877020,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
82143020,52,52,Lawrence West,ED1C24,FFFFFF,1,0,0,0,0,1,0
93555020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
61546020,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
9218020,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
57859020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
59880020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
58253020,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
44772020,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
58686020,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
65529020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
52204020,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
64345020,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
52302020,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
68376020,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
67109020,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
59247020,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
7073020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
79170020,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
81534020,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
79739020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
123967020,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
78657020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
109118020,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
69297020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
106480020,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
103450020,52,52,Lawrence West,ED1C24,FFFFFF,1,18,0,0,0,1,0
112423020,52,52,Lawrence West,ED1C24,FFFFFF,1,1,0,0,0,1,0
112746020,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
110798020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
1738020,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
100704020,52,52,Lawrence West,ED1C24,FFFFFF,1,11,0,0,0,1,0
125216020,52,52,Lawrence West,ED1C24,FFFFFF,1,21,0,0,0,1,0
24039020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
127632020,52,52,Lawrence West,ED1C24,FFFFFF,1,10,0,0,0,1,0
33876020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
41323020,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
23936020,52,52,Lawrence West,ED1C24,FFFFFF,1,14,0,0,0,1,0
41096020,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
24644020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
41172020,52,52,Lawrence West,ED1C24,FFFFFF,1,5,0,0,0,1,0
37461020,52,52,Lawrence West,ED1C24,FFFFFF,1,15,0,0,0,1,0
4416020,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
32523020,52,52,Lawrence West,ED1C24,FFFFFF,1,23,0,0,0,1,0
4009020,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
43566020,52,52,Lawrence West,ED1C24,FFFFFF,1,7,0,0,0,1,0
44707020,52,52,Lawrence West,ED1C24,FFFFFF,1,9,0,0,0,1,0
47801020,52,52,Lawrence West,ED1C24,FFFFFF,1,12,0,0,0,1,0
45365020,52,52,Lawrence West,ED1C24,FFFFFF,1,17,0,0,0,1,0
35426020,52,52,Lawrence West,ED1C24,FFFFFF,1,20,0,0,0,1,0
22907020,52,52,Lawrence West,ED1C24,FFFFFF,1,22,0,0,0,1,0
31883020,52,52,Lawrence West,ED1C24,FFFFFF,1,13,0,0,0,1,0
22183020,52,52,Lawrence West,ED1C24,FFFFFF,1,16,0,0,0,1,0
4874080,52,52,Lawrence West,ED1C24,FFFFFF,1,8,0,0,0,1,0
22089070,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
41624080,52,52,Lawrence West,ED1C24,FFFFFF,1,19,0,0,0,1,0
13217010,52,52,Lawrence West,ED1C24,FFFFFF,1,6,0,0,0,1,0
